"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",48.154616,7.735454,61,126.810000,125.025000,128.289000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",14.029620,2.253688,61,36.945000,36.385000,37.408000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",12.369532,1.987015,61,32.574000,32.064000,33.152000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",7.514344,1.207088,61,19.788000,19.393000,20.321000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",5.925254,0.951820,61,15.603000,15.296000,15.873000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.154457,0.667363,61,10.940000,10.592000,11.616000,"[CUDA memcpy DtoD]"
"GPU activities",2.744478,0.440867,3,146.955000,32.032000,280.034000,"[CUDA memcpy HtoD]"
"GPU activities",1.770946,0.284481,125,2.275000,0.768000,61.697000,"[CUDA memcpy DtoH]"
"GPU activities",1.262990,0.202884,61,3.325000,2.752000,3.936000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",1.157610,0.185956,61,3.048000,2.784000,3.457000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",0.332275,0.053376,2,26.688000,26.240000,27.136000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.323915,0.052033,2,26.016000,25.761000,26.272000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"GPU activities",0.259964,0.041760,1,41.760000,41.760000,41.760000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"API calls",60.312585,147.869172,2,73934.586000,9.262000,147859.910000,"cudaHostAlloc"
"API calls",31.433997,77.067151,1,77067.151000,77067.151000,77067.151000,"cudaDeviceReset"
"API calls",4.653130,11.408141,122,93.509000,46.310000,129.313000,"cudaDeviceSynchronize"
"API calls",1.060130,2.599135,432,6.016000,4.103000,28.593000,"cudaLaunchKernel"
"API calls",0.638065,1.564352,67,23.348000,9.160000,309.780000,"cudaMemcpy"
"API calls",0.546208,1.339146,122,10.976000,10.111000,13.870000,"cudaMemcpyAsync"
"API calls",0.444908,1.090786,130,8.390000,4.978000,117.094000,"cudaMalloc"
"API calls",0.246793,0.605066,130,4.654000,1.203000,10.773000,"cudaFree"
"API calls",0.245464,0.601808,244,2.466000,2.151000,9.766000,"cudaFuncGetAttributes"
"API calls",0.091330,0.223915,1,223.915000,223.915000,223.915000,"cuDeviceTotalMem"
"API calls",0.081233,0.199161,97,2.053000,0.214000,82.790000,"cuDeviceGetAttribute"
"API calls",0.075453,0.184990,122,1.516000,1.368000,2.562000,"cudaStreamSynchronize"
"API calls",0.055974,0.137232,244,0.562000,0.429000,1.290000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.036247,0.088867,244,0.364000,0.276000,0.756000,"cudaDeviceGetAttribute"
"API calls",0.034908,0.085585,244,0.350000,0.271000,0.975000,"cudaGetDevice"
"API calls",0.016723,0.041001,1,41.001000,41.001000,41.001000,"cuDeviceGetName"
"API calls",0.014646,0.035908,244,0.147000,0.104000,0.206000,"cudaPeekAtLastError"
"API calls",0.007949,0.019488,122,0.159000,0.133000,0.261000,"cudaGetLastError"
"API calls",0.002092,0.005128,1,5.128000,5.128000,5.128000,"cuDeviceGetPCIBusId"
"API calls",0.001407,0.003450,3,1.150000,0.220000,1.838000,"cuDeviceGetCount"
"API calls",0.000589,0.001443,2,0.721000,0.377000,1.066000,"cuDeviceGet"
"API calls",0.000168,0.000413,1,0.413000,0.413000,0.413000,"cuDeviceGetUuid"
