"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",48.163320,7.728060,61,126.689000,124.577000,128.353000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",13.996072,2.245744,61,36.815000,36.384000,37.280000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",12.312270,1.975569,61,32.386000,30.753000,33.248000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",7.600621,1.219560,61,19.992000,19.456000,20.480000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",5.924977,0.950694,61,15.585000,15.296000,15.904000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.106147,0.658853,61,10.800000,10.528000,11.296000,"[CUDA memcpy DtoD]"
"GPU activities",3.166215,0.508036,3,169.345000,31.904000,346.499000,"[CUDA memcpy HtoD]"
"GPU activities",1.774557,0.284737,125,2.277000,0.768000,61.664000,"[CUDA memcpy DtoH]"
"GPU activities",1.130203,0.181347,61,2.972000,2.624000,3.648000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",0.912210,0.146369,61,2.399000,2.112000,3.392000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.328066,0.052640,2,26.320000,25.664000,26.976000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.324682,0.052097,2,26.048000,25.985000,26.112000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"GPU activities",0.260658,0.041824,1,41.824000,41.824000,41.824000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"API calls",65.837876,165.898395,2,82949.197000,9.662000,165888.733000,"cudaHostAlloc"
"API calls",25.948813,65.385863,1,65385.863000,65385.863000,65385.863000,"cudaDeviceReset"
"API calls",4.499882,11.338811,122,92.941000,30.963000,127.214000,"cudaDeviceSynchronize"
"API calls",1.043684,2.629877,432,6.087000,4.492000,27.901000,"cudaLaunchKernel"
"API calls",0.663524,1.671950,67,24.954000,9.073000,411.500000,"cudaMemcpy"
"API calls",0.526628,1.326999,122,10.877000,9.937000,17.914000,"cudaMemcpyAsync"
"API calls",0.421465,1.062007,130,8.169000,5.017000,98.277000,"cudaMalloc"
"API calls",0.247864,0.624567,244,2.559000,2.231000,31.580000,"cudaFuncGetAttributes"
"API calls",0.232519,0.585903,130,4.506000,0.517000,17.476000,"cudaFree"
"API calls",0.184611,0.465183,1,465.183000,465.183000,465.183000,"cuDeviceTotalMem"
"API calls",0.141319,0.356097,97,3.671000,0.414000,145.335000,"cuDeviceGetAttribute"
"API calls",0.070792,0.178381,122,1.462000,1.349000,2.484000,"cudaStreamSynchronize"
"API calls",0.053625,0.135125,244,0.553000,0.430000,1.350000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.036267,0.091385,244,0.374000,0.293000,1.018000,"cudaGetDevice"
"API calls",0.034359,0.086578,244,0.354000,0.261000,0.802000,"cudaDeviceGetAttribute"
"API calls",0.030849,0.077734,1,77.734000,77.734000,77.734000,"cuDeviceGetName"
"API calls",0.013802,0.034779,244,0.142000,0.107000,0.243000,"cudaPeekAtLastError"
"API calls",0.007830,0.019731,122,0.161000,0.134000,0.299000,"cudaGetLastError"
"API calls",0.001660,0.004184,3,1.394000,0.407000,2.925000,"cuDeviceGetCount"
"API calls",0.001518,0.003826,1,3.826000,3.826000,3.826000,"cuDeviceGetPCIBusId"
"API calls",0.000823,0.002074,2,1.037000,0.516000,1.558000,"cuDeviceGet"
"API calls",0.000288,0.000725,1,0.725000,0.725000,0.725000,"cuDeviceGetUuid"
