"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",51.753675,25.156317,200,125.781000,124.129000,128.801000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",15.135006,7.356792,200,36.783000,36.352000,37.281000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",13.329526,6.479188,200,32.395000,31.680000,33.056000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",6.514752,3.166677,200,15.833000,15.488000,16.129000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.702810,2.285932,200,11.429000,10.816000,13.504000,"[CUDA memcpy DtoD]"
"GPU activities",3.792075,1.843244,200,9.216000,8.768000,10.112000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<long, __int64*, is_over_error>, long*, int, thrust::plus<long>>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::GridEvenShare<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600)"
"GPU activities",1.316544,0.639943,200,3.199000,2.816000,7.968000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*, long*, int, thrust::plus<long>, long>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*)"
"GPU activities",1.069203,0.519716,200,2.598000,2.464000,3.360000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",1.054726,0.512679,403,1.272000,0.768000,61.696000,"[CUDA memcpy DtoH]"
"GPU activities",1.031084,0.501187,3,167.062000,32.384000,340.418000,"[CUDA memcpy HtoD]"
"GPU activities",0.108166,0.052577,2,26.288000,25.568000,27.009000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.106847,0.051936,2,25.968000,25.568000,26.368000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"GPU activities",0.085585,0.041601,1,41.601000,41.601000,41.601000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"API calls",54.602706,178.465197,2,89232.598000,11.246000,178453.951000,"cudaHostAlloc"
"API calls",26.796284,87.581815,1,87581.815000,87581.815000,87581.815000,"cudaDeviceReset"
"API calls",9.564675,31.261485,400,78.153000,7.864000,125.345000,"cudaDeviceSynchronize"
"API calls",3.303334,10.796719,1405,7.684000,5.353000,34.832000,"cudaLaunchKernel"
"API calls",1.506889,4.925162,400,12.312000,10.893000,19.073000,"cudaMemcpyAsync"
"API calls",0.983578,3.214756,408,7.879000,6.005000,109.659000,"cudaMalloc"
"API calls",0.973616,3.182198,206,15.447000,9.350000,402.707000,"cudaMemcpy"
"API calls",0.743246,2.429250,800,3.036000,2.637000,13.024000,"cudaFuncGetAttributes"
"API calls",0.725173,2.370179,408,5.809000,0.577000,12.375000,"cudaFree"
"API calls",0.214827,0.702147,400,1.755000,1.558000,3.176000,"cudaStreamSynchronize"
"API calls",0.176855,0.578039,800,0.722000,0.565000,1.770000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.114729,0.374983,800,0.468000,0.356000,9.136000,"cudaGetDevice"
"API calls",0.113898,0.372268,800,0.465000,0.340000,0.936000,"cudaDeviceGetAttribute"
"API calls",0.049845,0.162914,97,1.679000,0.150000,76.493000,"cuDeviceGetAttribute"
"API calls",0.047670,0.155805,1,155.805000,155.805000,155.805000,"cuDeviceTotalMem"
"API calls",0.046677,0.152559,800,0.190000,0.130000,0.411000,"cudaPeekAtLastError"
"API calls",0.024032,0.078546,400,0.196000,0.152000,0.353000,"cudaGetLastError"
"API calls",0.009423,0.030798,1,30.798000,30.798000,30.798000,"cuDeviceGetName"
"API calls",0.001297,0.004240,1,4.240000,4.240000,4.240000,"cuDeviceGetPCIBusId"
"API calls",0.000872,0.002851,3,0.950000,0.444000,1.462000,"cuDeviceGetCount"
"API calls",0.000284,0.000929,2,0.464000,0.250000,0.679000,"cuDeviceGet"
"API calls",0.000091,0.000299,1,0.299000,0.299000,0.299000,"cuDeviceGetUuid"
