"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",51.126343,25.123102,200,125.615000,123.553000,128.705000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",14.950885,7.346753,200,36.733000,36.320000,37.920000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",13.169116,6.471205,200,32.356000,31.584000,34.176000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",6.449040,3.169010,200,15.845000,15.488000,17.280000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",5.688573,2.795322,200,13.976000,10.944000,512.836000,"[CUDA memcpy DtoD]"
"GPU activities",3.699751,1.818030,200,9.090000,8.480000,11.008000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<long, __int64*, is_over_error>, long*, int, thrust::plus<long>>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::GridEvenShare<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600)"
"GPU activities",1.513226,0.743588,200,3.717000,2.368000,129.953000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*, long*, int, thrust::plus<long>, long>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*)"
"GPU activities",1.095607,0.538373,3,179.457000,32.417000,369.923000,"[CUDA memcpy HtoD]"
"GPU activities",1.040777,0.511430,403,1.269000,0.768000,61.697000,"[CUDA memcpy DtoH]"
"GPU activities",0.968033,0.475684,200,2.378000,2.016000,7.872000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.106799,0.052480,2,26.240000,26.144000,26.336000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"GPU activities",0.106670,0.052417,2,26.208000,25.760000,26.657000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.085180,0.041857,1,41.857000,41.857000,41.857000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"API calls",54.879189,168.437946,2,84218.973000,12.102000,168425.844000,"cudaHostAlloc"
"API calls",22.151862,67.989600,1,67989.600000,67989.600000,67989.600000,"cudaDeviceReset"
"API calls",10.987268,33.722672,400,84.306000,5.257000,2841.522000,"cudaDeviceSynchronize"
"API calls",4.526180,13.891979,1405,9.887000,5.713000,65.460000,"cudaLaunchKernel"
"API calls",1.890245,5.801635,400,14.504000,11.391000,40.139000,"cudaMemcpyAsync"
"API calls",1.256519,3.856572,206,18.721000,9.389000,462.982000,"cudaMemcpy"
"API calls",1.251791,3.842060,408,9.416000,5.896000,125.027000,"cudaMalloc"
"API calls",0.981752,3.013241,408,7.385000,0.585000,25.673000,"cudaFree"
"API calls",0.972811,2.985800,800,3.732000,2.583000,16.200000,"cudaFuncGetAttributes"
"API calls",0.302939,0.929795,400,2.324000,1.593000,4.992000,"cudaStreamSynchronize"
"API calls",0.229253,0.703635,800,0.879000,0.528000,5.990000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.149017,0.457369,800,0.571000,0.325000,10.503000,"cudaGetDevice"
"API calls",0.141973,0.435750,800,0.544000,0.312000,1.454000,"cudaDeviceGetAttribute"
"API calls",0.088963,0.273050,1,273.050000,273.050000,273.050000,"cuDeviceTotalMem"
"API calls",0.071557,0.219626,97,2.264000,0.240000,90.499000,"cuDeviceGetAttribute"
"API calls",0.069027,0.211860,800,0.264000,0.136000,10.931000,"cudaPeekAtLastError"
"API calls",0.033524,0.102894,400,0.257000,0.156000,0.878000,"cudaGetLastError"
"API calls",0.013664,0.041939,1,41.939000,41.939000,41.939000,"cuDeviceGetName"
"API calls",0.001021,0.003135,1,3.135000,3.135000,3.135000,"cuDeviceGetPCIBusId"
"API calls",0.000858,0.002632,3,0.877000,0.250000,1.918000,"cuDeviceGetCount"
"API calls",0.000451,0.001383,2,0.691000,0.314000,1.069000,"cuDeviceGet"
"API calls",0.000137,0.000419,1,0.419000,0.419000,0.419000,"cuDeviceGetUuid"
