"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",47.976375,7.816798,61,128.144000,125.761000,129.793000,"void d_update_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, bool*, int)"
"GPU activities",13.788166,2.246508,61,36.828000,36.352000,37.632000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",13.267563,2.161686,61,35.437000,34.976000,36.896000,"void d_update_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, bool*, __int64, unsigned int)"
"GPU activities",7.508144,1.223303,61,20.054000,19.680000,20.352000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",5.849507,0.953061,61,15.623000,15.200000,16.097000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.046513,0.659299,61,10.808000,10.496000,11.296000,"[CUDA memcpy DtoD]"
"GPU activities",2.735522,0.445699,3,148.566000,31.936000,284.610000,"[CUDA memcpy HtoD]"
"GPU activities",1.748798,0.284932,125,2.279000,0.800000,61.633000,"[CUDA memcpy DtoH]"
"GPU activities",1.127158,0.183648,61,3.010000,2.528000,3.936000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",1.046240,0.170464,61,2.794000,2.272000,3.552000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",0.325047,0.052960,2,26.480000,25.888000,27.072000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.324071,0.052801,2,26.400000,26.272000,26.529000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"GPU activities",0.256895,0.041856,1,41.856000,41.856000,41.856000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"API calls",61.842873,135.511393,2,67755.696000,9.770000,135501.623000,"cudaHostAlloc"
"API calls",28.817670,63.145881,1,63145.881000,63145.881000,63145.881000,"cudaDeviceReset"
"API calls",5.363562,11.752749,122,96.334000,46.553000,244.741000,"cudaDeviceSynchronize"
"API calls",1.190202,2.607996,432,6.037000,4.480000,26.616000,"cudaLaunchKernel"
"API calls",0.715154,1.567060,67,23.388000,9.181000,334.330000,"cudaMemcpy"
"API calls",0.602672,1.320588,122,10.824000,10.043000,12.693000,"cudaMemcpyAsync"
"API calls",0.517768,1.134544,130,8.727000,5.351000,103.832000,"cudaMalloc"
"API calls",0.274122,0.600661,130,4.620000,0.507000,9.166000,"cudaFree"
"API calls",0.272572,0.597266,244,2.447000,2.241000,4.420000,"cudaFuncGetAttributes"
"API calls",0.081959,0.179591,122,1.472000,1.363000,2.198000,"cudaStreamSynchronize"
"API calls",0.066918,0.146632,1,146.632000,146.632000,146.632000,"cuDeviceTotalMem"
"API calls",0.063269,0.138636,97,1.429000,0.139000,58.807000,"cuDeviceGetAttribute"
"API calls",0.063086,0.138235,244,0.566000,0.443000,1.564000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.041132,0.090130,244,0.369000,0.281000,0.844000,"cudaDeviceGetAttribute"
"API calls",0.041047,0.089944,244,0.368000,0.289000,0.963000,"cudaGetDevice"
"API calls",0.016637,0.036455,244,0.149000,0.104000,0.226000,"cudaPeekAtLastError"
"API calls",0.016610,0.036397,1,36.397000,36.397000,36.397000,"cuDeviceGetName"
"API calls",0.009446,0.020698,122,0.169000,0.148000,0.281000,"cudaGetLastError"
"API calls",0.002056,0.004505,1,4.505000,4.505000,4.505000,"cuDeviceGetPCIBusId"
"API calls",0.000804,0.001761,3,0.587000,0.136000,1.392000,"cuDeviceGetCount"
"API calls",0.000314,0.000688,2,0.344000,0.149000,0.539000,"cuDeviceGet"
"API calls",0.000126,0.000277,1,0.277000,0.277000,0.277000,"cuDeviceGetUuid"
