"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",49.477141,8.986115,115,78.140000,76.065000,80.833000,"void spmv<float>(float*, float*, float*, int*, int*, unsigned int)"
"GPU activities",17.276667,3.137815,115,27.285000,26.688000,28.065000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",16.696994,3.032534,115,26.369000,25.952000,27.200000,"void compute_error<float>(float*, float*, float*, unsigned int)"
"GPU activities",5.075394,0.921801,115,8.015000,7.712000,8.896000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.555308,0.464099,115,4.035000,3.584000,8.096000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, float*, d_square>, double*, int, thrust::plus<float>>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::GridEvenShare<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600)"
"GPU activities",2.479909,0.450405,115,3.916000,3.872000,4.288000,"[CUDA memcpy DtoD]"
"GPU activities",1.724212,0.313154,115,2.723000,2.400000,3.456000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*, double*, int, thrust::plus<float>, double>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*)"
"GPU activities",1.673293,0.303906,233,1.304000,0.768000,31.296000,"[CUDA memcpy DtoH]"
"GPU activities",1.423989,0.258627,115,2.248000,1.856000,14.368000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.230702,0.223522,3,74.507000,32.096000,95.777000,"[CUDA memcpy HtoD]"
"GPU activities",0.373882,0.067905,1,67.905000,67.905000,67.905000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.012510,0.002272,4,0.568000,0.512000,0.672000,"[CUDA memset]"
"API calls",60.153559,127.584985,2,63792.492000,7.498000,127577.487000,"cudaHostAlloc"
"API calls",27.981432,59.348285,2,29674.142000,735.015000,58613.270000,"cudaDeviceReset"
"API calls",5.205681,11.041188,230,48.005000,4.889000,70.330000,"cudaDeviceSynchronize"
"API calls",2.191694,4.648556,806,5.767000,4.066000,38.022000,"cudaLaunchKernel"
"API calls",1.177382,2.497214,230,10.857000,9.023000,54.668000,"cudaMemcpyAsync"
"API calls",0.731063,1.550575,121,12.814000,8.031000,151.018000,"cudaMemcpy"
"API calls",0.729522,1.547307,238,6.501000,4.136000,82.324000,"cudaMalloc"
"API calls",0.543946,1.153703,460,2.508000,1.896000,29.634000,"cudaFuncGetAttributes"
"API calls",0.532563,1.129560,238,4.746000,0.396000,43.020000,"cudaFree"
"API calls",0.161666,0.342892,230,1.490000,1.120000,22.257000,"cudaStreamSynchronize"
"API calls",0.128963,0.273529,1,273.529000,273.529000,273.529000,"cuDeviceTotalMem"
"API calls",0.122341,0.259483,460,0.564000,0.384000,13.265000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.104253,0.221120,97,2.279000,0.238000,91.473000,"cuDeviceGetAttribute"
"API calls",0.079373,0.168349,460,0.365000,0.239000,12.862000,"cudaGetDevice"
"API calls",0.067275,0.142690,460,0.310000,0.226000,0.785000,"cudaDeviceGetAttribute"
"API calls",0.030863,0.065461,460,0.142000,0.087000,12.408000,"cudaPeekAtLastError"
"API calls",0.019419,0.041188,1,41.188000,41.188000,41.188000,"cuDeviceGetName"
"API calls",0.017990,0.038156,4,9.539000,4.318000,22.384000,"cudaMemset"
"API calls",0.016127,0.034205,230,0.148000,0.124000,0.282000,"cudaGetLastError"
"API calls",0.002773,0.005882,1,5.882000,5.882000,5.882000,"cuDeviceGetPCIBusId"
"API calls",0.001303,0.002764,3,0.921000,0.332000,1.965000,"cuDeviceGetCount"
"API calls",0.000606,0.001286,2,0.643000,0.286000,1.000000,"cuDeviceGet"
"API calls",0.000205,0.000434,1,0.434000,0.434000,0.434000,"cuDeviceGetUuid"
