"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",49.156479,9.127141,115,79.366000,77.985000,81.409000,"void part_spmv<float>(float*, float*, float*, int*, int*, bool*, unsigned int)"
"GPU activities",17.970958,3.336762,115,29.015000,28.416000,29.440000,"void part_compute_error<float>(float*, float*, float*, bool*, unsigned int)"
"GPU activities",16.878109,3.133847,115,27.250000,26.688000,27.744000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",5.026260,0.933252,115,8.115000,7.808000,8.608000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.634282,0.489121,115,4.253000,3.936000,4.544000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, float*, d_square>, double*, int, thrust::plus<float>>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::GridEvenShare<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600)"
"GPU activities",2.355769,0.437408,115,3.803000,3.744000,4.160000,"[CUDA memcpy DtoD]"
"GPU activities",1.609014,0.298754,115,2.597000,2.208000,3.360000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*, double*, int, thrust::plus<float>, double>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*)"
"GPU activities",1.517321,0.281729,233,1.209000,0.768000,31.328000,"[CUDA memcpy DtoH]"
"GPU activities",1.270196,0.235844,115,2.050000,1.985000,3.392000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.204689,0.223681,3,74.560000,32.096000,96.513000,"[CUDA memcpy HtoD]"
"GPU activities",0.365547,0.067873,1,67.873000,67.873000,67.873000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.011375,0.002112,4,0.528000,0.512000,0.544000,"[CUDA memset]"
"API calls",61.702946,138.726732,2,69363.366000,9.215000,138717.517000,"cudaHostAlloc"
"API calls",27.017805,60.744131,2,30372.065000,371.493000,60372.638000,"cudaDeviceReset"
"API calls",4.803059,10.798717,230,46.950000,7.430000,69.725000,"cudaDeviceSynchronize"
"API calls",2.222744,4.997396,806,6.200000,4.861000,29.378000,"cudaLaunchKernel"
"API calls",1.095235,2.462417,230,10.706000,9.774000,28.542000,"cudaMemcpyAsync"
"API calls",0.746976,1.679426,121,13.879000,9.347000,144.946000,"cudaMemcpy"
"API calls",0.738206,1.659709,238,6.973000,4.940000,93.161000,"cudaMalloc"
"API calls",0.523182,1.176271,460,2.557000,2.294000,17.349000,"cudaFuncGetAttributes"
"API calls",0.520790,1.170892,238,4.919000,0.513000,8.580000,"cudaFree"
"API calls",0.152854,0.343661,230,1.494000,1.364000,2.283000,"cudaStreamSynchronize"
"API calls",0.120231,0.270315,460,0.587000,0.440000,1.363000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.081255,0.182685,460,0.397000,0.290000,0.980000,"cudaDeviceGetAttribute"
"API calls",0.080679,0.181390,460,0.394000,0.291000,8.987000,"cudaGetDevice"
"API calls",0.055023,0.123709,1,123.709000,123.709000,123.709000,"cuDeviceTotalMem"
"API calls",0.052853,0.118830,97,1.225000,0.118000,50.726000,"cuDeviceGetAttribute"
"API calls",0.034898,0.078462,460,0.170000,0.133000,0.236000,"cudaPeekAtLastError"
"API calls",0.019402,0.043622,4,10.905000,5.748000,24.226000,"cudaMemset"
"API calls",0.018162,0.040833,230,0.177000,0.144000,0.377000,"cudaGetLastError"
"API calls",0.010707,0.024072,1,24.072000,24.072000,24.072000,"cuDeviceGetName"
"API calls",0.001726,0.003880,1,3.880000,3.880000,3.880000,"cuDeviceGetPCIBusId"
"API calls",0.000702,0.001579,3,0.526000,0.115000,1.209000,"cuDeviceGetCount"
"API calls",0.000465,0.001046,2,0.523000,0.138000,0.908000,"cuDeviceGet"
"API calls",0.000098,0.000221,1,0.221000,0.221000,0.221000,"cuDeviceGetUuid"
