"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",49.538958,9.009092,115,78.339000,77.216000,80.257000,"void spmv<float>(float*, float*, float*, int*, int*, unsigned int)"
"GPU activities",17.174083,3.123257,115,27.158000,26.752000,27.712000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",16.681030,3.033591,115,26.379000,25.920000,27.040000,"void compute_error<float>(float*, float*, float*, unsigned int)"
"GPU activities",5.033577,0.915400,115,7.960000,7.808000,8.672000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.655787,0.482978,115,4.199000,3.936000,4.512000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, float*, d_square>, double*, int, thrust::plus<float>>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::GridEvenShare<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600)"
"GPU activities",2.395546,0.435651,115,3.788000,3.744000,4.192000,"[CUDA memcpy DtoD]"
"GPU activities",1.810493,0.329254,115,2.863000,2.560000,3.520000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*, double*, int, thrust::plus<float>, double>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*)"
"GPU activities",1.554635,0.282724,233,1.213000,0.768000,31.456000,"[CUDA memcpy DtoH]"
"GPU activities",1.540020,0.280066,115,2.435000,2.016000,3.552000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.232094,0.224067,3,74.689000,32.577000,97.089000,"[CUDA memcpy HtoD]"
"GPU activities",0.371987,0.067649,1,67.649000,67.649000,67.649000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.011789,0.002144,4,0.536000,0.512000,0.544000,"[CUDA memset]"
"API calls",56.215783,146.787178,2,73393.589000,14.018000,146773.160000,"cudaHostAlloc"
"API calls",33.748183,88.121170,2,44060.585000,442.544000,87678.626000,"cudaDeviceReset"
"API calls",3.512657,9.172033,230,39.878000,4.804000,83.272000,"cudaDeviceSynchronize"
"API calls",2.219922,5.796524,806,7.191000,4.645000,21.365000,"cudaLaunchKernel"
"API calls",1.053857,2.751765,230,11.964000,9.851000,35.632000,"cudaMemcpyAsync"
"API calls",0.803115,2.097043,238,8.811000,5.477000,140.539000,"cudaMalloc"
"API calls",0.732968,1.913882,121,15.817000,9.344000,135.002000,"cudaMemcpy"
"API calls",0.537685,1.403970,460,3.052000,2.216000,12.347000,"cudaFuncGetAttributes"
"API calls",0.532156,1.389532,238,5.838000,0.546000,16.522000,"cudaFree"
"API calls",0.156750,0.409295,230,1.779000,1.374000,3.593000,"cudaStreamSynchronize"
"API calls",0.123022,0.321227,460,0.698000,0.441000,4.572000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.081918,0.213899,460,0.464000,0.288000,1.626000,"cudaGetDevice"
"API calls",0.081062,0.211664,460,0.460000,0.285000,1.210000,"cudaDeviceGetAttribute"
"API calls",0.054844,0.143205,1,143.205000,143.205000,143.205000,"cuDeviceTotalMem"
"API calls",0.051218,0.133738,97,1.378000,0.137000,56.629000,"cuDeviceGetAttribute"
"API calls",0.031399,0.081986,460,0.178000,0.117000,0.478000,"cudaPeekAtLastError"
"API calls",0.027405,0.071558,4,17.889000,10.102000,36.178000,"cudaMemset"
"API calls",0.019665,0.051349,230,0.223000,0.150000,3.082000,"cudaGetLastError"
"API calls",0.013678,0.035715,1,35.715000,35.715000,35.715000,"cuDeviceGetName"
"API calls",0.001592,0.004157,1,4.157000,4.157000,4.157000,"cuDeviceGetPCIBusId"
"API calls",0.000737,0.001924,3,0.641000,0.133000,1.524000,"cuDeviceGetCount"
"API calls",0.000290,0.000758,2,0.379000,0.155000,0.603000,"cuDeviceGet"
"API calls",0.000095,0.000247,1,0.247000,0.247000,0.247000,"cuDeviceGetUuid"
