"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",42.875889,7.291956,118,61.796000,60.992000,63.008000,"void part_spmv<float>(float*, float*, float*, int*, int*, bool*, unsigned int)"
"GPU activities",19.922715,3.388281,118,28.714000,28.128000,29.184000,"void part_compute_error<float>(float*, float*, float*, bool*, unsigned int)"
"GPU activities",18.804860,3.198166,118,27.103000,26.624000,27.648000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",5.721861,0.973124,118,8.246000,8.000000,14.496000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.852463,0.485122,118,4.111000,3.776000,8.960000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, float*, d_square>, double*, int, thrust::plus<float>>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::GridEvenShare<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600)"
"GPU activities",2.728686,0.464071,118,3.932000,3.872000,4.160000,"[CUDA memcpy DtoD]"
"GPU activities",2.227972,0.378914,118,3.211000,2.784000,9.088000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*, double*, int, thrust::plus<float>, double>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*)"
"GPU activities",1.933313,0.328801,118,2.786000,2.368000,12.416000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.654648,0.281408,239,1.177000,0.672000,41.024000,"[CUDA memcpy DtoH]"
"GPU activities",0.941164,0.160065,3,53.355000,32.160000,64.225000,"[CUDA memcpy HtoD]"
"GPU activities",0.323070,0.054945,1,54.945000,54.945000,54.945000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.013359,0.002272,4,0.568000,0.544000,0.576000,"[CUDA memset]"
"API calls",85.292707,465.944420,2,232972.210000,8.493000,465935.927000,"cudaHostAlloc"
"API calls",10.365423,56.625134,2,28312.567000,387.628000,56237.506000,"cudaDeviceReset"
"API calls",1.820616,9.945820,236,42.143000,5.690000,77.282000,"cudaDeviceSynchronize"
"API calls",0.874506,4.777329,827,5.776000,4.121000,28.337000,"cudaLaunchKernel"
"API calls",0.443772,2.424279,236,10.272000,8.914000,39.411000,"cudaMemcpyAsync"
"API calls",0.290852,1.588894,124,12.813000,7.971000,135.260000,"cudaMemcpy"
"API calls",0.265949,1.452849,244,5.954000,4.237000,86.013000,"cudaMalloc"
"API calls",0.194603,1.063095,472,2.252000,1.987000,27.275000,"cudaFuncGetAttributes"
"API calls",0.188508,1.029798,244,4.220000,0.446000,31.421000,"cudaFree"
"API calls",0.053897,0.294434,472,0.623000,0.442000,14.057000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.053852,0.294187,236,1.246000,1.136000,2.349000,"cudaStreamSynchronize"
"API calls",0.033459,0.182781,472,0.387000,0.248000,18.700000,"cudaGetDevice"
"API calls",0.031095,0.169871,1,169.871000,169.871000,169.871000,"cuDeviceTotalMem"
"API calls",0.028917,0.157968,97,1.628000,0.167000,66.377000,"cuDeviceGetAttribute"
"API calls",0.026754,0.146153,472,0.309000,0.241000,0.791000,"cudaDeviceGetAttribute"
"API calls",0.010436,0.057011,472,0.120000,0.090000,0.251000,"cudaPeekAtLastError"
"API calls",0.008570,0.046816,236,0.198000,0.122000,12.812000,"cudaGetLastError"
"API calls",0.007390,0.040373,1,40.373000,40.373000,40.373000,"cuDeviceGetName"
"API calls",0.007363,0.040221,4,10.055000,4.586000,23.520000,"cudaMemset"
"API calls",0.000764,0.004176,1,4.176000,4.176000,4.176000,"cuDeviceGetPCIBusId"
"API calls",0.000371,0.002024,3,0.674000,0.189000,1.581000,"cuDeviceGetCount"
"API calls",0.000139,0.000758,2,0.379000,0.201000,0.557000,"cuDeviceGet"
"API calls",0.000057,0.000311,1,0.311000,0.311000,0.311000,"cuDeviceGetUuid"
