"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",43.482920,7.108500,118,60.241000,59.425000,61.152000,"void spmv<float>(float*, float*, float*, int*, int*, unsigned int)"
"GPU activities",19.425491,3.175640,118,26.912000,26.368000,28.160000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",19.060017,3.115893,118,26.405000,25.952000,28.161000,"void compute_error<float>(float*, float*, float*, unsigned int)"
"GPU activities",5.766104,0.942631,118,7.988000,7.776000,8.417000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",3.047762,0.498242,118,4.222000,3.808000,4.640000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, float*, d_square>, double*, int, thrust::plus<float>>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::GridEvenShare<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600)"
"GPU activities",2.824815,0.461795,118,3.913000,3.872000,4.192000,"[CUDA memcpy DtoD]"
"GPU activities",1.778961,0.290821,118,2.464000,2.080000,3.424000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*, double*, int, thrust::plus<float>, double>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*)"
"GPU activities",1.677737,0.274273,239,1.147000,0.672000,31.168000,"[CUDA memcpy DtoH]"
"GPU activities",1.544636,0.252514,118,2.139000,2.048000,3.456000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.046263,0.171041,3,57.013000,32.033000,73.536000,"[CUDA memcpy HtoD]"
"GPU activities",0.332179,0.054304,1,54.304000,54.304000,54.304000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.013115,0.002144,4,0.536000,0.512000,0.544000,"[CUDA memset]"
"API calls",64.161294,155.999926,2,77999.963000,10.433000,155989.493000,"cudaHostAlloc"
"API calls",25.909276,62.995069,2,31497.534000,440.596000,62554.473000,"cudaDeviceReset"
"API calls",3.240808,7.879608,236,33.388000,6.294000,120.924000,"cudaDeviceSynchronize"
"API calls",2.307887,5.611330,827,6.785000,5.193000,21.583000,"cudaLaunchKernel"
"API calls",1.143555,2.780406,236,11.781000,10.865000,25.856000,"cudaMemcpyAsync"
"API calls",0.746952,1.816118,124,14.646000,10.579000,119.460000,"cudaMemcpy"
"API calls",0.728646,1.771609,244,7.260000,5.623000,117.458000,"cudaMalloc"
"API calls",0.553618,1.346052,244,5.516000,0.556000,23.591000,"cudaFree"
"API calls",0.537200,1.306132,472,2.767000,2.493000,7.828000,"cudaFuncGetAttributes"
"API calls",0.180652,0.439231,236,1.861000,1.680000,3.014000,"cudaStreamSynchronize"
"API calls",0.130589,0.317510,472,0.672000,0.542000,1.433000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.082371,0.200274,472,0.424000,0.308000,0.926000,"cudaDeviceGetAttribute"
"API calls",0.077960,0.189549,472,0.401000,0.303000,1.497000,"cudaGetDevice"
"API calls",0.058804,0.142975,1,142.975000,142.975000,142.975000,"cuDeviceTotalMem"
"API calls",0.055991,0.136135,97,1.403000,0.132000,56.943000,"cuDeviceGetAttribute"
"API calls",0.026992,0.065627,472,0.139000,0.108000,0.307000,"cudaPeekAtLastError"
"API calls",0.021556,0.052411,236,0.222000,0.191000,0.397000,"cudaGetLastError"
"API calls",0.019649,0.047774,4,11.943000,5.749000,27.100000,"cudaMemset"
"API calls",0.013397,0.032572,1,32.572000,32.572000,32.572000,"cuDeviceGetName"
"API calls",0.001535,0.003733,1,3.733000,3.733000,3.733000,"cuDeviceGetPCIBusId"
"API calls",0.000626,0.001522,3,0.507000,0.135000,1.143000,"cuDeviceGetCount"
"API calls",0.000537,0.001305,2,0.652000,0.189000,1.116000,"cuDeviceGet"
"API calls",0.000106,0.000258,1,0.258000,0.258000,0.258000,"cuDeviceGetUuid"
