"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",43.013471,7.284472,118,61.732000,60.768000,62.881000,"void part_spmv<float>(float*, float*, float*, int*, int*, bool*, unsigned int)"
"GPU activities",20.084289,3.401340,118,28.824000,28.225000,29.345000,"void part_compute_error<float>(float*, float*, float*, bool*, unsigned int)"
"GPU activities",19.039727,3.224440,118,27.325000,26.816000,27.904000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",5.590609,0.946788,118,8.023000,7.904000,8.352000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.976423,0.504067,118,4.271000,3.872000,4.512000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, float*, d_square>, double*, int, thrust::plus<float>>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::GridEvenShare<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600)"
"GPU activities",2.726449,0.461733,118,3.912000,3.840000,4.224000,"[CUDA memcpy DtoD]"
"GPU activities",1.952658,0.330689,118,2.802000,2.240000,3.328000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*, double*, int, thrust::plus<float>, double>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*)"
"GPU activities",1.720055,0.291297,118,2.468000,2.208000,4.576000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.611230,0.272867,239,1.141000,0.672000,32.096000,"[CUDA memcpy DtoH]"
"GPU activities",0.945343,0.160097,3,53.365000,32.032000,64.193000,"[CUDA memcpy HtoD]"
"GPU activities",0.326897,0.055361,1,55.361000,55.361000,55.361000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.012849,0.002176,4,0.544000,0.544000,0.544000,"[CUDA memset]"
"API calls",61.667892,139.067419,2,69533.709000,8.980000,139058.439000,"cudaHostAlloc"
"API calls",27.622639,62.291883,2,31145.941000,587.862000,61704.021000,"cudaDeviceReset"
"API calls",3.895010,8.783647,236,37.218000,6.136000,47.660000,"cudaDeviceSynchronize"
"API calls",2.402677,5.418284,827,6.551000,5.073000,33.127000,"cudaLaunchKernel"
"API calls",1.128789,2.545534,236,10.786000,10.043000,23.892000,"cudaMemcpyAsync"
"API calls",0.751851,1.695502,124,13.673000,9.803000,111.922000,"cudaMemcpy"
"API calls",0.735953,1.659649,244,6.801000,4.842000,97.163000,"cudaMalloc"
"API calls",0.547156,1.233893,472,2.614000,2.342000,8.844000,"cudaFuncGetAttributes"
"API calls",0.538785,1.215015,244,4.979000,0.519000,9.635000,"cudaFree"
"API calls",0.154735,0.348943,236,1.478000,1.307000,2.447000,"cudaStreamSynchronize"
"API calls",0.131469,0.296476,472,0.628000,0.502000,1.335000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.085621,0.193085,1,193.085000,193.085000,193.085000,"cuDeviceTotalMem"
"API calls",0.084461,0.190469,472,0.403000,0.283000,0.971000,"cudaDeviceGetAttribute"
"API calls",0.083488,0.188273,472,0.398000,0.316000,1.122000,"cudaGetDevice"
"API calls",0.077025,0.173700,97,1.790000,0.177000,72.685000,"cuDeviceGetAttribute"
"API calls",0.034609,0.078047,472,0.165000,0.125000,0.256000,"cudaPeekAtLastError"
"API calls",0.019683,0.044387,4,11.096000,5.323000,25.805000,"cudaMemset"
"API calls",0.018985,0.042813,236,0.181000,0.160000,0.322000,"cudaGetLastError"
"API calls",0.015053,0.033946,1,33.946000,33.946000,33.946000,"cuDeviceGetName"
"API calls",0.002488,0.005610,1,5.610000,5.610000,5.610000,"cuDeviceGetPCIBusId"
"API calls",0.001061,0.002392,3,0.797000,0.178000,1.847000,"cuDeviceGetCount"
"API calls",0.000417,0.000940,2,0.470000,0.215000,0.725000,"cuDeviceGet"
"API calls",0.000153,0.000344,1,0.344000,0.344000,0.344000,"cuDeviceGetUuid"
