"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",43.776145,7.303879,118,61.897000,60.608000,68.641000,"void spmv<float>(float*, float*, float*, int*, int*, unsigned int)"
"GPU activities",19.250873,3.211933,118,27.219000,26.272000,28.704000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",18.846206,3.144416,118,26.647000,26.048000,29.729000,"void compute_error<float>(float*, float*, float*, unsigned int)"
"GPU activities",5.805829,0.968680,118,8.209000,7.872000,9.312000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.792741,0.465958,118,3.948000,3.712000,6.336000,"[CUDA memcpy DtoD]"
"GPU activities",2.474933,0.412933,118,3.499000,1.888000,105.025000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",2.267982,0.378404,118,3.206000,2.368000,5.248000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<long, float*, is_over_error>, long*, int, thrust::plus<long>>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::GridEvenShare<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600)"
"GPU activities",1.800378,0.300386,118,2.545000,1.856000,3.200000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*, long*, int, thrust::plus<long>, long>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*)"
"GPU activities",1.673608,0.279235,239,1.168000,0.672000,33.728000,"[CUDA memcpy DtoH]"
"GPU activities",0.966454,0.161249,3,53.749000,31.776000,65.089000,"[CUDA memcpy HtoD]"
"GPU activities",0.331809,0.055361,1,55.361000,55.361000,55.361000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.013042,0.002176,4,0.544000,0.512000,0.576000,"[CUDA memset]"
"API calls",62.164861,167.944277,2,83972.138000,11.386000,167932.891000,"cudaHostAlloc"
"API calls",27.267269,73.665117,2,36832.558000,463.834000,73201.283000,"cudaDeviceReset"
"API calls",4.280520,11.564232,236,49.000000,5.435000,246.609000,"cudaDeviceSynchronize"
"API calls",2.290852,6.188954,827,7.483000,5.457000,21.900000,"cudaLaunchKernel"
"API calls",1.056554,2.854380,236,12.094000,11.206000,14.932000,"cudaMemcpyAsync"
"API calls",0.659046,1.780476,244,7.297000,5.477000,109.606000,"cudaMalloc"
"API calls",0.636641,1.719946,124,13.870000,9.668000,106.416000,"cudaMemcpy"
"API calls",0.521301,1.408345,472,2.983000,2.632000,25.847000,"cudaFuncGetAttributes"
"API calls",0.494618,1.336257,244,5.476000,0.554000,19.095000,"cudaFree"
"API calls",0.147658,0.398913,236,1.690000,1.532000,2.551000,"cudaStreamSynchronize"
"API calls",0.129965,0.351113,472,0.743000,0.535000,1.631000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.083368,0.225227,472,0.477000,0.335000,7.044000,"cudaDeviceGetAttribute"
"API calls",0.074868,0.202262,472,0.428000,0.337000,1.240000,"cudaGetDevice"
"API calls",0.054705,0.147791,1,147.791000,147.791000,147.791000,"cuDeviceTotalMem"
"API calls",0.051548,0.139262,97,1.435000,0.141000,58.706000,"cuDeviceGetAttribute"
"API calls",0.032375,0.087465,472,0.185000,0.140000,0.353000,"cudaPeekAtLastError"
"API calls",0.019275,0.052074,4,13.018000,6.478000,29.678000,"cudaMemset"
"API calls",0.018766,0.050697,236,0.214000,0.175000,0.497000,"cudaGetLastError"
"API calls",0.013024,0.035185,1,35.185000,35.185000,35.185000,"cuDeviceGetName"
"API calls",0.001516,0.004096,1,4.096000,4.096000,4.096000,"cuDeviceGetPCIBusId"
"API calls",0.000788,0.002128,3,0.709000,0.170000,1.568000,"cuDeviceGetCount"
"API calls",0.000384,0.001038,2,0.519000,0.176000,0.862000,"cuDeviceGet"
"API calls",0.000098,0.000266,1,0.266000,0.266000,0.266000,"cuDeviceGetUuid"
