"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",43.349234,7.081774,118,60.015000,59.424000,61.312000,"void spmv<float>(float*, float*, float*, int*, int*, unsigned int)"
"GPU activities",19.400662,3.169401,118,26.859000,26.464000,27.296000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",19.023961,3.107861,118,26.337000,25.984000,26.720000,"void compute_error<float>(float*, float*, float*, unsigned int)"
"GPU activities",5.698194,0.930889,118,7.888000,7.776000,8.160000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.853985,0.466243,118,3.951000,3.808000,5.632000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, float*, d_square>, double*, int, thrust::plus<float>>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::GridEvenShare<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600)"
"GPU activities",2.810108,0.459075,118,3.890000,3.840000,4.128000,"[CUDA memcpy DtoD]"
"GPU activities",2.178971,0.355969,118,3.016000,2.816000,6.400000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*, double*, int, thrust::plus<float>, double>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*)"
"GPU activities",1.686732,0.275554,118,2.335000,2.272000,3.489000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.669690,0.272770,239,1.141000,0.672000,31.232000,"[CUDA memcpy DtoH]"
"GPU activities",0.983322,0.160641,3,53.547000,32.096000,64.416000,"[CUDA memcpy HtoD]"
"GPU activities",0.329274,0.053792,1,53.792000,53.792000,53.792000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.015866,0.002592,4,0.648000,0.512000,0.800000,"[CUDA memset]"
"API calls",61.483300,169.598019,2,84799.009000,11.253000,169586.766000,"cudaHostAlloc"
"API calls",29.746632,82.054311,2,41027.155000,459.730000,81594.581000,"cudaDeviceReset"
"API calls",2.669376,7.363315,236,31.200000,5.935000,43.710000,"cudaDeviceSynchronize"
"API calls",2.164332,5.970181,827,7.219000,5.429000,31.244000,"cudaLaunchKernel"
"API calls",1.012975,2.794230,236,11.839000,10.712000,25.453000,"cudaMemcpyAsync"
"API calls",0.644417,1.777585,124,14.335000,10.232000,103.607000,"cudaMemcpy"
"API calls",0.634652,1.750651,244,7.174000,5.606000,113.301000,"cudaMalloc"
"API calls",0.495490,1.366780,472,2.895000,2.486000,16.339000,"cudaFuncGetAttributes"
"API calls",0.474879,1.309925,244,5.368000,0.578000,21.145000,"cudaFree"
"API calls",0.149576,0.412596,236,1.748000,1.558000,3.240000,"cudaStreamSynchronize"
"API calls",0.120931,0.333581,472,0.706000,0.527000,3.992000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.084823,0.233979,1,233.979000,233.979000,233.979000,"cuDeviceTotalMem"
"API calls",0.076913,0.212159,472,0.449000,0.337000,1.692000,"cudaGetDevice"
"API calls",0.075535,0.208360,472,0.441000,0.321000,1.008000,"cudaDeviceGetAttribute"
"API calls",0.074718,0.206106,97,2.124000,0.191000,84.466000,"cuDeviceGetAttribute"
"API calls",0.035345,0.097498,472,0.206000,0.138000,13.505000,"cudaPeekAtLastError"
"API calls",0.020184,0.055676,4,13.919000,6.499000,32.288000,"cudaMemset"
"API calls",0.017321,0.047779,1,47.779000,47.779000,47.779000,"cuDeviceGetName"
"API calls",0.015645,0.043157,236,0.182000,0.152000,0.351000,"cudaGetLastError"
"API calls",0.001209,0.003336,1,3.336000,3.336000,3.336000,"cuDeviceGetPCIBusId"
"API calls",0.001027,0.002833,3,0.944000,0.245000,1.953000,"cuDeviceGetCount"
"API calls",0.000577,0.001592,2,0.796000,0.282000,1.310000,"cuDeviceGet"
"API calls",0.000142,0.000391,1,0.391000,0.391000,0.391000,"cuDeviceGetUuid"
