"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",43.285639,7.083951,118,60.033000,58.753000,61.345000,"void spmv<float>(float*, float*, float*, int*, int*, unsigned int)"
"GPU activities",19.403215,3.175451,118,26.910000,26.496000,28.096000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",18.967337,3.104117,118,26.306000,25.920000,27.616000,"void compute_error<float>(float*, float*, float*, unsigned int)"
"GPU activities",5.806017,0.950189,118,8.052000,7.840000,9.920000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.975829,0.487012,118,4.127000,3.776000,5.120000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, float*, d_square>, double*, int, thrust::plus<float>>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::GridEvenShare<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600)"
"GPU activities",2.837196,0.464324,118,3.934000,3.744000,5.376000,"[CUDA memcpy DtoD]"
"GPU activities",1.990909,0.325824,118,2.761000,2.688000,3.360000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*, double*, int, thrust::plus<float>, double>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*)"
"GPU activities",1.730270,0.283169,239,1.184000,0.672000,31.200000,"[CUDA memcpy DtoH]"
"GPU activities",1.658315,0.271393,118,2.299000,2.208000,4.736000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.001718,0.163937,3,54.645000,32.864000,65.696000,"[CUDA memcpy HtoD]"
"GPU activities",0.330847,0.054145,1,54.145000,54.145000,54.145000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.012710,0.002080,4,0.520000,0.512000,0.544000,"[CUDA memset]"
"API calls",66.294919,167.179293,2,83589.646000,10.372000,167168.921000,"cudaHostAlloc"
"API calls",24.211970,61.056566,2,30528.283000,457.354000,60599.212000,"cudaDeviceReset"
"API calls",3.519925,8.876375,236,37.611000,6.683000,403.906000,"cudaDeviceSynchronize"
"API calls",2.013754,5.078186,827,6.140000,4.444000,44.338000,"cudaLaunchKernel"
"API calls",1.001351,2.525157,236,10.699000,9.186000,24.862000,"cudaMemcpyAsync"
"API calls",0.676039,1.704802,124,13.748000,8.490000,135.870000,"cudaMemcpy"
"API calls",0.631427,1.592303,244,6.525000,4.711000,97.051000,"cudaMalloc"
"API calls",0.522381,1.317316,472,2.790000,2.404000,10.646000,"cudaFuncGetAttributes"
"API calls",0.470925,1.187556,244,4.867000,0.525000,17.667000,"cudaFree"
"API calls",0.142819,0.360154,236,1.526000,1.317000,2.392000,"cudaStreamSynchronize"
"API calls",0.140948,0.355436,472,0.753000,0.523000,22.167000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.077257,0.194824,1,194.824000,194.824000,194.824000,"cuDeviceTotalMem"
"API calls",0.073197,0.184585,472,0.391000,0.289000,1.273000,"cudaGetDevice"
"API calls",0.071031,0.179123,472,0.379000,0.280000,0.768000,"cudaDeviceGetAttribute"
"API calls",0.069973,0.176455,97,1.819000,0.156000,82.005000,"cuDeviceGetAttribute"
"API calls",0.030102,0.075911,472,0.160000,0.108000,0.317000,"cudaPeekAtLastError"
"API calls",0.018396,0.046389,4,11.597000,5.054000,28.320000,"cudaMemset"
"API calls",0.016496,0.041600,1,41.600000,41.600000,41.600000,"cuDeviceGetName"
"API calls",0.014595,0.036806,236,0.155000,0.121000,0.362000,"cudaGetLastError"
"API calls",0.000986,0.002486,1,2.486000,2.486000,2.486000,"cuDeviceGetPCIBusId"
"API calls",0.000886,0.002235,3,0.745000,0.199000,1.650000,"cuDeviceGetCount"
"API calls",0.000495,0.001248,2,0.624000,0.299000,0.949000,"cuDeviceGet"
"API calls",0.000125,0.000316,1,0.316000,0.316000,0.316000,"cuDeviceGetUuid"
