"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",49.096552,20.640977,200,103.204000,101.217000,109.889000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",15.663844,6.585331,200,32.926000,32.289000,34.081000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",14.320323,6.020493,200,30.102000,28.832000,37.441000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",6.442212,2.708409,200,13.542000,13.152000,14.208000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",5.470512,2.299891,200,11.499000,9.664000,14.337000,"[CUDA memcpy DtoD]"
"GPU activities",4.576914,1.924208,200,9.621000,8.864000,12.736000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<long, __int64*, is_over_error>, long*, int, thrust::plus<long>>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::GridEvenShare<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600)"
"GPU activities",1.213969,0.510372,200,2.551000,2.336000,8.960000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*, long*, int, thrust::plus<long>, long>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*)"
"GPU activities",1.174622,0.493830,403,1.225000,0.480000,61.601000,"[CUDA memcpy DtoH]"
"GPU activities",1.161992,0.488520,200,2.442000,1.824000,3.808000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.541259,0.227554,3,75.851000,32.384000,131.009000,"[CUDA memcpy HtoD]"
"GPU activities",0.115314,0.048480,1,48.480000,48.480000,48.480000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.112118,0.047136,2,23.568000,22.816000,24.320000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.110369,0.046401,2,23.200000,22.848000,23.553000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",54.364726,145.612144,2,72806.072000,8.338000,145603.806000,"cudaHostAlloc"
"API calls",22.999126,61.601562,1,61601.562000,61601.562000,61601.562000,"cudaDeviceReset"
"API calls",12.816672,34.328567,400,85.821000,7.589000,682.746000,"cudaDeviceSynchronize"
"API calls",3.594729,9.628231,1405,6.852000,4.363000,26.451000,"cudaLaunchKernel"
"API calls",1.667768,4.467002,400,11.167000,9.638000,32.620000,"cudaMemcpyAsync"
"API calls",1.056013,2.828458,408,6.932000,5.158000,89.251000,"cudaMalloc"
"API calls",0.973907,2.608542,206,12.662000,8.130000,236.313000,"cudaMemcpy"
"API calls",0.797784,2.136808,408,5.237000,0.516000,11.904000,"cudaFree"
"API calls",0.792379,2.122332,800,2.652000,2.134000,18.654000,"cudaFuncGetAttributes"
"API calls",0.241508,0.646862,400,1.617000,1.335000,3.285000,"cudaStreamSynchronize"
"API calls",0.182868,0.489798,800,0.612000,0.429000,1.365000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.124194,0.332644,800,0.415000,0.272000,7.558000,"cudaDeviceGetAttribute"
"API calls",0.120556,0.322901,800,0.403000,0.284000,1.009000,"cudaGetDevice"
"API calls",0.088803,0.237852,1,237.852000,237.852000,237.852000,"cuDeviceTotalMem"
"API calls",0.077439,0.207415,97,2.138000,0.228000,86.109000,"cuDeviceGetAttribute"
"API calls",0.055778,0.149398,800,0.186000,0.113000,15.206000,"cudaPeekAtLastError"
"API calls",0.026930,0.072131,400,0.180000,0.129000,0.452000,"cudaGetLastError"
"API calls",0.015693,0.042032,1,42.032000,42.032000,42.032000,"cuDeviceGetName"
"API calls",0.001644,0.004403,1,4.403000,4.403000,4.403000,"cuDeviceGetPCIBusId"
"API calls",0.000929,0.002487,3,0.829000,0.265000,1.903000,"cuDeviceGetCount"
"API calls",0.000400,0.001071,2,0.535000,0.252000,0.819000,"cuDeviceGet"
"API calls",0.000155,0.000415,1,0.415000,0.415000,0.415000,"cuDeviceGetUuid"
