"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",46.289355,12.830084,111,115.586000,113.537000,117.825000,"void d_update_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, bool*, int)"
"GPU activities",14.780852,4.096829,111,36.908000,36.384000,37.504000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",14.094143,3.906493,111,35.193000,34.656000,36.384000,"void d_update_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, bool*, __int64, unsigned int)"
"GPU activities",7.982062,2.212399,111,19.931000,19.552000,20.448000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",6.000905,1.663279,111,14.984000,14.688000,15.552000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.366533,1.210278,111,10.903000,10.400000,12.288000,"[CUDA memcpy DtoD]"
"GPU activities",2.585339,0.716582,111,6.455000,2.528000,395.875000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",1.322283,0.366499,225,1.628000,0.768000,61.761000,"[CUDA memcpy DtoH]"
"GPU activities",1.153258,0.319650,111,2.879000,2.400000,4.096000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.850546,0.235747,3,78.582000,32.128000,138.626000,"[CUDA memcpy HtoD]"
"GPU activities",0.196384,0.054432,1,54.432000,54.432000,54.432000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.190380,0.052768,2,26.384000,25.664000,27.104000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.187960,0.052097,2,26.048000,25.760000,26.337000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",59.045394,138.834749,2,69417.374000,9.768000,138824.981000,"cudaHostAlloc"
"API calls",26.125115,61.428565,1,61428.565000,61428.565000,61428.565000,"cudaDeviceReset"
"API calls",8.815599,20.728314,222,93.370000,51.029000,460.097000,"cudaDeviceSynchronize"
"API calls",2.005027,4.714464,782,6.028000,4.376000,26.824000,"cudaLaunchKernel"
"API calls",1.020370,2.399218,222,10.807000,10.057000,25.010000,"cudaMemcpyAsync"
"API calls",0.781411,1.837349,117,15.703000,9.303000,242.238000,"cudaMemcpy"
"API calls",0.707007,1.662402,230,7.227000,5.366000,100.576000,"cudaMalloc"
"API calls",0.476823,1.121164,230,4.874000,0.525000,18.378000,"cudaFree"
"API calls",0.467944,1.100288,444,2.478000,2.236000,8.256000,"cudaFuncGetAttributes"
"API calls",0.139239,0.327396,222,1.474000,1.298000,2.288000,"cudaStreamSynchronize"
"API calls",0.109986,0.258613,444,0.582000,0.455000,1.620000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.073638,0.173147,444,0.389000,0.292000,1.397000,"cudaGetDevice"
"API calls",0.069600,0.163651,444,0.368000,0.277000,0.895000,"cudaDeviceGetAttribute"
"API calls",0.053114,0.124887,1,124.887000,124.887000,124.887000,"cuDeviceTotalMem"
"API calls",0.050581,0.118933,97,1.226000,0.117000,50.923000,"cuDeviceGetAttribute"
"API calls",0.026720,0.062828,444,0.141000,0.105000,0.210000,"cudaPeekAtLastError"
"API calls",0.014656,0.034462,222,0.155000,0.132000,0.338000,"cudaGetLastError"
"API calls",0.014155,0.033282,1,33.282000,33.282000,33.282000,"cuDeviceGetName"
"API calls",0.002655,0.006243,1,6.243000,6.243000,6.243000,"cuDeviceGetPCIBusId"
"API calls",0.000647,0.001521,3,0.507000,0.118000,1.218000,"cuDeviceGetCount"
"API calls",0.000229,0.000538,2,0.269000,0.140000,0.398000,"cuDeviceGet"
"API calls",0.000091,0.000213,1,0.213000,0.213000,0.213000,"cuDeviceGetUuid"
