"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",47.196653,12.672003,111,114.162000,112.417000,116.481000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",15.188864,4.078114,111,36.739000,36.288000,37.504000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",13.486068,3.620924,111,32.620000,31.712000,33.216000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",8.237077,2.211603,111,19.924000,19.424000,20.417000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",6.215584,1.668845,111,15.034000,14.848000,15.456000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.502434,1.208875,111,10.890000,10.560000,11.360000,"[CUDA memcpy DtoD]"
"GPU activities",1.362166,0.365733,225,1.625000,0.768000,61.760000,"[CUDA memcpy DtoH]"
"GPU activities",1.190170,0.319553,111,2.878000,2.720000,8.832000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",1.181596,0.317251,111,2.858000,2.592000,4.032000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.844657,0.226785,3,75.595000,32.320000,130.209000,"[CUDA memcpy HtoD]"
"GPU activities",0.203569,0.054657,1,54.657000,54.657000,54.657000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.196656,0.052801,2,26.400000,25.728000,27.073000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.194507,0.052224,2,26.112000,25.792000,26.432000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",62.008499,157.853650,2,78926.825000,9.752000,157843.898000,"cudaHostAlloc"
"API calls",24.712729,62.910641,1,62910.641000,62910.641000,62910.641000,"cudaDeviceReset"
"API calls",7.282201,18.538135,222,83.505000,37.807000,110.895000,"cudaDeviceSynchronize"
"API calls",2.034627,5.179505,782,6.623000,4.665000,29.555000,"cudaLaunchKernel"
"API calls",0.950217,2.418946,222,10.896000,10.229000,15.960000,"cudaMemcpyAsync"
"API calls",0.754557,1.920858,117,16.417000,9.893000,247.849000,"cudaMemcpy"
"API calls",0.694899,1.768989,230,7.691000,5.665000,99.886000,"cudaMalloc"
"API calls",0.473359,1.205019,230,5.239000,0.515000,35.530000,"cudaFree"
"API calls",0.455229,1.158867,444,2.610000,2.353000,15.891000,"cudaFuncGetAttributes"
"API calls",0.129573,0.329850,222,1.485000,1.339000,2.613000,"cudaStreamSynchronize"
"API calls",0.112420,0.286184,444,0.644000,0.490000,1.335000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.097640,0.248559,1,248.559000,248.559000,248.559000,"cuDeviceTotalMem"
"API calls",0.085781,0.218372,97,2.251000,0.237000,90.708000,"cuDeviceGetAttribute"
"API calls",0.073141,0.186193,444,0.419000,0.303000,1.029000,"cudaDeviceGetAttribute"
"API calls",0.069773,0.177620,444,0.400000,0.296000,1.177000,"cudaGetDevice"
"API calls",0.030914,0.078697,444,0.177000,0.134000,0.343000,"cudaPeekAtLastError"
"API calls",0.016058,0.040878,222,0.184000,0.160000,0.307000,"cudaGetLastError"
"API calls",0.015838,0.040319,1,40.319000,40.319000,40.319000,"cuDeviceGetName"
"API calls",0.001168,0.002974,1,2.974000,2.974000,2.974000,"cuDeviceGetPCIBusId"
"API calls",0.000773,0.001969,3,0.656000,0.227000,1.338000,"cuDeviceGetCount"
"API calls",0.000448,0.001140,2,0.570000,0.290000,0.850000,"cuDeviceGet"
"API calls",0.000157,0.000399,1,0.399000,0.399000,0.399000,"cuDeviceGetUuid"
