"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",49.221033,20.480445,200,102.402000,100.449000,104.961000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",15.809507,6.578199,200,32.890000,32.384000,33.921000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",14.206136,5.911050,200,29.555000,28.641000,31.552000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",6.492409,2.701435,200,13.507000,13.376000,15.136000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",5.472154,2.276916,200,11.384000,11.040000,12.448000,"[CUDA memcpy DtoD]"
"GPU activities",4.300936,1.789582,200,8.947000,8.416000,9.728000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<long, __int64*, is_over_error>, long*, int, thrust::plus<long>>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::GridEvenShare<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600)"
"GPU activities",1.410323,0.586823,200,2.934000,2.208000,15.137000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*, long*, int, thrust::plus<long>, long>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*)"
"GPU activities",1.203363,0.500709,403,1.242000,0.736000,71.488000,"[CUDA memcpy DtoH]"
"GPU activities",0.998170,0.415330,200,2.076000,1.792000,15.553000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.546193,0.227266,3,75.755000,32.097000,130.113000,"[CUDA memcpy HtoD]"
"GPU activities",0.115516,0.048065,1,48.065000,48.065000,48.065000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.112978,0.047009,2,23.504000,22.816000,24.193000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.111283,0.046304,2,23.152000,22.912000,23.392000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",57.784106,155.780661,2,77890.330000,7.617000,155773.044000,"cudaHostAlloc"
"API calls",23.190356,62.519076,1,62519.076000,62519.076000,62519.076000,"cudaDeviceReset"
"API calls",11.216462,30.238555,400,75.596000,6.779000,360.781000,"cudaDeviceSynchronize"
"API calls",2.832272,7.635546,1405,5.434000,3.974000,28.429000,"cudaLaunchKernel"
"API calls",1.379372,3.718660,400,9.296000,8.722000,27.470000,"cudaMemcpyAsync"
"API calls",0.808592,2.179890,408,5.342000,4.319000,83.418000,"cudaMalloc"
"API calls",0.805822,2.172422,206,10.545000,6.827000,241.086000,"cudaMemcpy"
"API calls",0.644496,1.737501,800,2.171000,1.883000,34.802000,"cudaFuncGetAttributes"
"API calls",0.605618,1.632691,408,4.001000,0.480000,22.113000,"cudaFree"
"API calls",0.175625,0.473469,400,1.183000,1.085000,2.037000,"cudaStreamSynchronize"
"API calls",0.150783,0.406497,800,0.508000,0.381000,1.137000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.105969,0.285684,800,0.357000,0.229000,27.783000,"cudaDeviceGetAttribute"
"API calls",0.098401,0.265281,800,0.331000,0.235000,18.969000,"cudaGetDevice"
"API calls",0.059619,0.160727,1,160.727000,160.727000,160.727000,"cuDeviceTotalMem"
"API calls",0.056286,0.151741,97,1.564000,0.157000,64.004000,"cuDeviceGetAttribute"
"API calls",0.047013,0.126742,800,0.158000,0.126000,0.273000,"cudaPeekAtLastError"
"API calls",0.025406,0.068492,400,0.171000,0.147000,0.413000,"cudaGetLastError"
"API calls",0.011410,0.030761,1,30.761000,30.761000,30.761000,"cuDeviceGetName"
"API calls",0.001005,0.002710,3,0.903000,0.179000,1.491000,"cuDeviceGetCount"
"API calls",0.000981,0.002646,1,2.646000,2.646000,2.646000,"cuDeviceGetPCIBusId"
"API calls",0.000297,0.000800,2,0.400000,0.261000,0.539000,"cuDeviceGet"
"API calls",0.000109,0.000295,1,0.295000,0.295000,0.295000,"cuDeviceGetUuid"
