"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",46.919378,12.833606,111,115.618000,113.569000,118.081000,"void d_update_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, bool*, int)"
"GPU activities",14.931704,4.084189,111,36.794000,36.192000,37.217000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",14.262638,3.901183,111,35.145000,34.432000,36.736000,"void d_update_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, bool*, __int64, unsigned int)"
"GPU activities",8.083568,2.211055,111,19.919000,19.648000,20.416000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",6.174965,1.689005,111,15.216000,14.976000,15.424000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.347890,1.189255,111,10.714000,10.304000,11.168000,"[CUDA memcpy DtoD]"
"GPU activities",1.386233,0.379169,111,3.415000,3.232000,4.096000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",1.336636,0.365603,225,1.624000,0.768000,61.729000,"[CUDA memcpy DtoH]"
"GPU activities",1.148986,0.314276,111,2.831000,2.528000,3.552000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",0.825147,0.225698,3,75.232000,32.064000,130.177000,"[CUDA memcpy HtoD]"
"GPU activities",0.198417,0.054272,1,54.272000,54.272000,54.272000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.193387,0.052896,2,26.448000,25.760000,27.136000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.191050,0.052257,2,26.128000,25.793000,26.464000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",60.336522,147.509693,2,73754.846000,8.883000,147500.810000,"cudaHostAlloc"
"API calls",25.808031,63.095032,1,63095.032000,63095.032000,63095.032000,"cudaDeviceReset"
"API calls",8.186571,20.014389,222,90.154000,51.937000,117.745000,"cudaDeviceSynchronize"
"API calls",1.861461,4.550867,782,5.819000,4.429000,26.134000,"cudaLaunchKernel"
"API calls",0.965935,2.361501,222,10.637000,10.020000,24.767000,"cudaMemcpyAsync"
"API calls",0.725715,1.774216,117,15.164000,9.016000,247.920000,"cudaMemcpy"
"API calls",0.656547,1.605115,230,6.978000,5.123000,97.838000,"cudaMalloc"
"API calls",0.435006,1.063496,230,4.623000,0.474000,8.113000,"cudaFree"
"API calls",0.431326,1.054499,444,2.374000,2.140000,16.665000,"cudaFuncGetAttributes"
"API calls",0.124791,0.305087,222,1.374000,1.243000,2.368000,"cudaStreamSynchronize"
"API calls",0.099395,0.243000,444,0.547000,0.422000,1.246000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.097272,0.237810,1,237.810000,237.810000,237.810000,"cuDeviceTotalMem"
"API calls",0.083830,0.204945,97,2.112000,0.226000,84.355000,"cuDeviceGetAttribute"
"API calls",0.066179,0.161794,444,0.364000,0.272000,0.829000,"cudaDeviceGetAttribute"
"API calls",0.063575,0.155428,444,0.350000,0.275000,1.399000,"cudaGetDevice"
"API calls",0.023546,0.057566,444,0.129000,0.098000,0.213000,"cudaPeekAtLastError"
"API calls",0.015713,0.038414,1,38.414000,38.414000,38.414000,"cuDeviceGetName"
"API calls",0.014798,0.036177,222,0.162000,0.145000,0.230000,"cudaGetLastError"
"API calls",0.002122,0.005189,1,5.189000,5.189000,5.189000,"cuDeviceGetPCIBusId"
"API calls",0.000995,0.002432,3,0.810000,0.234000,1.297000,"cuDeviceGetCount"
"API calls",0.000507,0.001240,2,0.620000,0.353000,0.887000,"cuDeviceGet"
"API calls",0.000161,0.000394,1,0.394000,0.394000,0.394000,"cuDeviceGetUuid"
