"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",47.186803,12.618272,111,113.678000,111.585000,115.489000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",15.267578,4.082719,111,36.781000,36.384000,37.216000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",13.522710,3.616122,111,32.577000,32.000000,33.120000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",8.098948,2.165748,111,19.511000,19.232000,20.000000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",6.295439,1.683470,111,15.166000,14.880000,15.392000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.521982,1.209228,111,10.893000,10.496000,11.488000,"[CUDA memcpy DtoD]"
"GPU activities",1.365759,0.365219,225,1.623000,0.768000,61.697000,"[CUDA memcpy DtoH]"
"GPU activities",1.272296,0.340226,111,3.065000,3.008000,3.424000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",1.014891,0.271393,111,2.444000,2.272000,4.032000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.863038,0.230786,3,76.928000,32.064000,134.754000,"[CUDA memcpy HtoD]"
"GPU activities",0.200560,0.053632,1,53.632000,53.632000,53.632000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.195893,0.052384,2,26.192000,25.632000,26.752000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.194102,0.051905,2,25.952000,25.472000,26.433000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",61.033074,166.182916,2,83091.458000,11.579000,166171.337000,"cudaHostAlloc"
"API calls",26.317775,71.658928,1,71658.928000,71658.928000,71658.928000,"cudaDeviceReset"
"API calls",6.426425,17.498087,222,78.820000,41.117000,109.362000,"cudaDeviceSynchronize"
"API calls",2.078698,5.659948,782,7.237000,5.444000,33.656000,"cudaLaunchKernel"
"API calls",1.005885,2.738859,222,12.337000,11.364000,18.955000,"cudaMemcpyAsync"
"API calls",0.760894,2.071789,117,17.707000,10.765000,232.776000,"cudaMemcpy"
"API calls",0.742607,2.021996,230,8.791000,6.274000,124.784000,"cudaMalloc"
"API calls",0.495130,1.348157,230,5.861000,0.596000,23.755000,"cudaFree"
"API calls",0.477394,1.299865,444,2.927000,2.594000,4.684000,"cudaFuncGetAttributes"
"API calls",0.151620,0.412837,222,1.859000,1.691000,3.015000,"cudaStreamSynchronize"
"API calls",0.145131,0.395168,97,4.073000,0.120000,135.044000,"cuDeviceGetAttribute"
"API calls",0.113635,0.309410,444,0.696000,0.506000,1.598000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.074926,0.204011,444,0.459000,0.336000,3.368000,"cudaGetDevice"
"API calls",0.073822,0.201004,444,0.452000,0.320000,1.070000,"cudaDeviceGetAttribute"
"API calls",0.044073,0.120004,1,120.004000,120.004000,120.004000,"cuDeviceTotalMem"
"API calls",0.027934,0.076060,444,0.171000,0.124000,0.264000,"cudaPeekAtLastError"
"API calls",0.017995,0.048997,222,0.220000,0.194000,0.368000,"cudaGetLastError"
"API calls",0.010470,0.028507,1,28.507000,28.507000,28.507000,"cuDeviceGetName"
"API calls",0.001393,0.003792,1,3.792000,3.792000,3.792000,"cuDeviceGetPCIBusId"
"API calls",0.000755,0.002055,3,0.685000,0.108000,1.572000,"cuDeviceGetCount"
"API calls",0.000262,0.000713,2,0.356000,0.168000,0.545000,"cuDeviceGet"
"API calls",0.000101,0.000275,1,0.275000,0.275000,0.275000,"cuDeviceGetUuid"
