"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",48.204402,10.161097,139,73.101000,71.617000,76.321000,"void spmv<float>(float*, float*, float*, int*, int*, unsigned int)"
"GPU activities",17.875446,3.767999,139,27.107000,26.560000,28.865000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",17.397970,3.667351,139,26.383000,25.921000,28.160000,"void compute_error<float>(float*, float*, float*, unsigned int)"
"GPU activities",5.336405,1.124871,139,8.092000,7.904000,8.512000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.564368,0.540548,139,3.888000,3.744000,4.256000,"[CUDA memcpy DtoD]"
"GPU activities",2.080550,0.438563,139,3.155000,2.432000,4.032000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<long, float*, is_over_error>, long*, int, thrust::plus<long>>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::GridEvenShare<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600)"
"GPU activities",1.812148,0.381986,139,2.748000,2.368000,3.744000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.582461,0.333570,139,2.399000,2.016000,3.104000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*, long*, int, thrust::plus<long>, long>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*)"
"GPU activities",1.521278,0.320673,281,1.141000,0.768000,31.520000,"[CUDA memcpy DtoH]"
"GPU activities",1.416231,0.298530,3,99.510000,32.352000,135.489000,"[CUDA memcpy HtoD]"
"GPU activities",0.198267,0.041793,1,41.793000,41.793000,41.793000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.010475,0.002208,4,0.552000,0.512000,0.608000,"[CUDA memset]"
"API calls",63.333518,153.657847,2,76828.923000,10.246000,153647.601000,"cudaHostAlloc"
"API calls",24.449967,59.319763,2,29659.881000,586.934000,58732.829000,"cudaDeviceReset"
"API calls",4.265308,10.348360,278,37.224000,4.938000,182.089000,"cudaDeviceSynchronize"
"API calls",2.861341,6.942098,974,7.127000,5.264000,29.460000,"cudaLaunchKernel"
"API calls",1.283945,3.115067,278,11.205000,10.488000,18.925000,"cudaMemcpyAsync"
"API calls",0.884722,2.146486,286,7.505000,4.677000,104.903000,"cudaMalloc"
"API calls",0.844465,2.048816,145,14.129000,9.157000,186.268000,"cudaMemcpy"
"API calls",0.636442,1.544116,556,2.777000,2.429000,12.357000,"cudaFuncGetAttributes"
"API calls",0.626051,1.518906,286,5.310000,0.538000,8.989000,"cudaFree"
"API calls",0.184644,0.447977,278,1.611000,1.480000,2.614000,"cudaStreamSynchronize"
"API calls",0.149725,0.363258,556,0.653000,0.506000,1.678000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.100785,0.244521,556,0.439000,0.307000,21.269000,"cudaGetDevice"
"API calls",0.095803,0.232434,1,232.434000,232.434000,232.434000,"cuDeviceTotalMem"
"API calls",0.091588,0.222209,556,0.399000,0.293000,0.924000,"cudaDeviceGetAttribute"
"API calls",0.087892,0.213241,97,2.198000,0.207000,87.022000,"cuDeviceGetAttribute"
"API calls",0.040314,0.097809,556,0.175000,0.118000,0.295000,"cudaPeekAtLastError"
"API calls",0.022240,0.053958,4,13.489000,5.924000,32.488000,"cudaMemset"
"API calls",0.019363,0.046979,278,0.168000,0.129000,0.286000,"cudaGetLastError"
"API calls",0.018436,0.044730,1,44.730000,44.730000,44.730000,"cuDeviceGetName"
"API calls",0.001467,0.003558,1,3.558000,3.558000,3.558000,"cuDeviceGetPCIBusId"
"API calls",0.001111,0.002696,3,0.898000,0.291000,1.927000,"cuDeviceGetCount"
"API calls",0.000687,0.001666,2,0.833000,0.312000,1.354000,"cuDeviceGet"
"API calls",0.000185,0.000449,1,0.449000,0.449000,0.449000,"cuDeviceGetUuid"
