"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",48.564870,10.125991,139,72.848000,71.392000,74.112000,"void spmv<float>(float*, float*, float*, int*, int*, unsigned int)"
"GPU activities",18.125374,3.779221,139,27.188000,26.593000,27.808000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",17.630876,3.676116,139,26.446000,25.857000,26.976000,"void compute_error<float>(float*, float*, float*, unsigned int)"
"GPU activities",5.398926,1.125700,139,8.098000,7.936000,8.385000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.509630,0.523269,139,3.764000,3.680000,4.160000,"[CUDA memcpy DtoD]"
"GPU activities",1.890219,0.394119,139,2.835000,2.592000,6.720000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<long, float*, is_over_error>, long*, int, thrust::plus<long>>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::GridEvenShare<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600)"
"GPU activities",1.541497,0.321409,281,1.143000,0.768000,31.297000,"[CUDA memcpy DtoH]"
"GPU activities",1.432094,0.298598,139,2.148000,1.888000,3.552000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*, long*, int, thrust::plus<long>, long>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*)"
"GPU activities",1.393553,0.290562,3,96.854000,32.032000,130.081000,"[CUDA memcpy HtoD]"
"GPU activities",1.303315,0.271747,139,1.955000,1.856000,3.488000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",0.197981,0.041280,1,41.280000,41.280000,41.280000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.011664,0.002432,4,0.608000,0.512000,0.832000,"[CUDA memset]"
"API calls",60.443014,141.258741,2,70629.370000,17.265000,141241.476000,"cudaHostAlloc"
"API calls",27.195316,63.556992,2,31778.496000,983.495000,62573.497000,"cudaDeviceReset"
"API calls",4.686064,10.951596,278,39.394000,7.877000,60.230000,"cudaDeviceSynchronize"
"API calls",2.657369,6.210421,974,6.376000,4.730000,29.260000,"cudaLaunchKernel"
"API calls",1.283037,2.998530,278,10.786000,9.749000,33.566000,"cudaMemcpyAsync"
"API calls",0.839956,1.963024,286,6.863000,4.588000,102.375000,"cudaMalloc"
"API calls",0.781356,1.826072,145,12.593000,8.361000,146.116000,"cudaMemcpy"
"API calls",0.599011,1.399922,286,4.894000,0.509000,9.447000,"cudaFree"
"API calls",0.596815,1.394790,556,2.508000,2.237000,9.838000,"cudaFuncGetAttributes"
"API calls",0.179783,0.420162,1,420.162000,420.162000,420.162000,"cuDeviceTotalMem"
"API calls",0.176917,0.413464,278,1.487000,1.358000,2.560000,"cudaStreamSynchronize"
"API calls",0.144498,0.337699,556,0.607000,0.469000,1.375000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.124637,0.291284,97,3.002000,0.287000,109.178000,"cuDeviceGetAttribute"
"API calls",0.088301,0.206365,556,0.371000,0.288000,1.046000,"cudaGetDevice"
"API calls",0.086312,0.201717,556,0.362000,0.272000,0.783000,"cudaDeviceGetAttribute"
"API calls",0.036684,0.085733,556,0.154000,0.115000,0.320000,"cudaPeekAtLastError"
"API calls",0.033491,0.078271,1,78.271000,78.271000,78.271000,"cuDeviceGetName"
"API calls",0.022592,0.052798,278,0.189000,0.141000,0.320000,"cudaGetLastError"
"API calls",0.018698,0.043699,4,10.924000,5.631000,24.760000,"cudaMemset"
"API calls",0.002639,0.006168,3,2.056000,0.423000,3.018000,"cuDeviceGetCount"
"API calls",0.002259,0.005279,1,5.279000,5.279000,5.279000,"cuDeviceGetPCIBusId"
"API calls",0.001031,0.002410,2,1.205000,0.680000,1.730000,"cuDeviceGet"
"API calls",0.000221,0.000516,1,0.516000,0.516000,0.516000,"cuDeviceGetUuid"
