"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",48.119958,10.164550,139,73.126000,72.001000,74.528000,"void spmv<float>(float*, float*, float*, int*, int*, unsigned int)"
"GPU activities",17.858947,3.772409,139,27.139000,26.528000,29.088000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",17.341312,3.663067,139,26.353000,25.856000,28.896000,"void compute_error<float>(float*, float*, float*, unsigned int)"
"GPU activities",5.267250,1.112620,139,8.004000,7.840000,8.608000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.594157,0.547973,139,3.942000,3.744000,7.200000,"[CUDA memcpy DtoD]"
"GPU activities",2.583998,0.545827,139,3.926000,3.744000,4.673000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, float*, d_square>, double*, int, thrust::plus<float>>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::GridEvenShare<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600)"
"GPU activities",1.614298,0.340994,139,2.453000,2.048000,3.648000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.520080,0.321092,281,1.142000,0.768000,31.329000,"[CUDA memcpy DtoH]"
"GPU activities",1.465851,0.309637,139,2.227000,1.920000,3.521000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*, double*, int, thrust::plus<float>, double>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*)"
"GPU activities",1.429030,0.301859,3,100.619000,32.481000,137.441000,"[CUDA memcpy HtoD]"
"GPU activities",0.195272,0.041248,1,41.248000,41.248000,41.248000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.009847,0.002080,4,0.520000,0.512000,0.544000,"[CUDA memset]"
"API calls",59.784195,159.116639,2,79558.319000,10.352000,159106.287000,"cudaHostAlloc"
"API calls",28.167807,74.969093,2,37484.546000,495.940000,74473.153000,"cudaDeviceReset"
"API calls",4.426983,11.782489,278,42.383000,5.226000,395.014000,"cudaDeviceSynchronize"
"API calls",2.669200,7.104122,974,7.293000,5.471000,36.413000,"cudaLaunchKernel"
"API calls",1.251235,3.330182,278,11.979000,11.085000,25.633000,"cudaMemcpyAsync"
"API calls",0.868862,2.312492,286,8.085000,4.840000,106.271000,"cudaMalloc"
"API calls",0.849998,2.262284,145,15.601000,10.545000,168.010000,"cudaMemcpy"
"API calls",0.631798,1.681540,286,5.879000,0.526000,11.954000,"cudaFree"
"API calls",0.613497,1.632832,556,2.936000,2.461000,24.566000,"cudaFuncGetAttributes"
"API calls",0.175962,0.468325,278,1.684000,1.482000,3.704000,"cudaStreamSynchronize"
"API calls",0.142095,0.378189,556,0.680000,0.522000,1.622000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.092899,0.247251,556,0.444000,0.321000,1.061000,"cudaGetDevice"
"API calls",0.091049,0.242329,556,0.435000,0.315000,0.854000,"cudaDeviceGetAttribute"
"API calls",0.073906,0.196701,1,196.701000,196.701000,196.701000,"cuDeviceTotalMem"
"API calls",0.065722,0.174921,97,1.803000,0.177000,70.830000,"cuDeviceGetAttribute"
"API calls",0.037661,0.100235,556,0.180000,0.143000,0.421000,"cudaPeekAtLastError"
"API calls",0.021039,0.055995,278,0.201000,0.166000,0.597000,"cudaGetLastError"
"API calls",0.019959,0.053121,4,13.280000,5.894000,31.816000,"cudaMemset"
"API calls",0.013313,0.035434,1,35.434000,35.434000,35.434000,"cuDeviceGetName"
"API calls",0.001225,0.003261,1,3.261000,3.261000,3.261000,"cuDeviceGetPCIBusId"
"API calls",0.000958,0.002549,3,0.849000,0.208000,1.654000,"cuDeviceGetCount"
"API calls",0.000511,0.001361,2,0.680000,0.265000,1.096000,"cuDeviceGet"
"API calls",0.000126,0.000336,1,0.336000,0.336000,0.336000,"cuDeviceGetUuid"
