"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",47.629729,10.142826,139,72.969000,71.937000,74.400000,"void spmv<float>(float*, float*, float*, int*, int*, unsigned int)"
"GPU activities",17.713219,3.772058,139,27.137000,26.592000,29.376000,"void axpb<float>(float*, float, float, unsigned int)"
"GPU activities",17.268292,3.677310,139,26.455000,26.048000,29.440000,"void compute_error<float>(float*, float*, float*, unsigned int)"
"GPU activities",5.258538,1.119814,139,8.056000,7.904000,8.704000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<double, thrust::device_ptr<float>, thrust::device_ptr<bool>, thrust::multiplies<double>>, double*, int, thrust::plus<double>>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::GridEvenShare<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600)"
"GPU activities",2.637980,0.561762,139,4.041000,3.680000,4.736000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, float*, d_square>, double*, int, thrust::plus<float>>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::GridEvenShare<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600)"
"GPU activities",2.610190,0.555844,139,3.998000,3.776000,10.336000,"[CUDA memcpy DtoD]"
"GPU activities",2.259302,0.481122,139,3.461000,2.240000,105.504000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*, double*, int, thrust::plus<float>, double>(int, float, thrust::plus<float>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<float>>::Policy600, double*)"
"GPU activities",1.541764,0.328321,139,2.362000,1.920000,3.456000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*, double*, int, thrust::plus<double>, double>(int, double, thrust::plus<double>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, thrust::plus<double>>::Policy600, double*)"
"GPU activities",1.499097,0.319235,281,1.136000,0.768000,31.328000,"[CUDA memcpy DtoH]"
"GPU activities",1.377224,0.293282,3,97.760000,32.384000,130.657000,"[CUDA memcpy HtoD]"
"GPU activities",0.194748,0.041472,1,41.472000,41.472000,41.472000,"d_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.009918,0.002112,4,0.528000,0.512000,0.544000,"[CUDA memset]"
"API calls",60.699841,151.665849,2,75832.924000,9.962000,151655.887000,"cudaHostAlloc"
"API calls",26.874515,67.149207,2,33574.603000,784.737000,66364.470000,"cudaDeviceReset"
"API calls",4.943583,12.352136,278,44.432000,4.905000,231.247000,"cudaDeviceSynchronize"
"API calls",2.559008,6.393989,974,6.564000,4.912000,25.205000,"cudaLaunchKernel"
"API calls",1.234249,3.083919,278,11.093000,10.098000,24.373000,"cudaMemcpyAsync"
"API calls",0.834318,2.084645,286,7.288000,4.609000,102.575000,"cudaMalloc"
"API calls",0.832617,2.080393,145,14.347000,9.881000,136.697000,"cudaMemcpy"
"API calls",0.615859,1.538798,286,5.380000,0.563000,22.575000,"cudaFree"
"API calls",0.578679,1.445898,556,2.600000,2.310000,17.216000,"cudaFuncGetAttributes"
"API calls",0.169993,0.424749,278,1.527000,1.373000,2.474000,"cudaStreamSynchronize"
"API calls",0.138884,0.347019,556,0.624000,0.468000,1.403000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.131342,0.328175,1,328.175000,328.175000,328.175000,"cuDeviceTotalMem"
"API calls",0.105223,0.262913,97,2.710000,0.238000,117.762000,"cuDeviceGetAttribute"
"API calls",0.092217,0.230415,556,0.414000,0.321000,0.898000,"cudaGetDevice"
"API calls",0.088925,0.222189,556,0.399000,0.293000,0.771000,"cudaDeviceGetAttribute"
"API calls",0.034927,0.087270,556,0.156000,0.125000,0.468000,"cudaPeekAtLastError"
"API calls",0.022399,0.055966,1,55.966000,55.966000,55.966000,"cuDeviceGetName"
"API calls",0.020621,0.051525,278,0.185000,0.146000,0.472000,"cudaGetLastError"
"API calls",0.018175,0.045413,4,11.353000,5.433000,26.089000,"cudaMemset"
"API calls",0.001946,0.004862,3,1.620000,0.473000,3.804000,"cuDeviceGetCount"
"API calls",0.001538,0.003844,1,3.844000,3.844000,3.844000,"cuDeviceGetPCIBusId"
"API calls",0.000956,0.002388,2,1.194000,0.375000,2.013000,"cuDeviceGet"
"API calls",0.000183,0.000458,1,0.458000,0.458000,0.458000,"cuDeviceGetUuid"
