"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",52.998241,12.229632,83,147.344000,141.153000,338.275000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",13.262717,3.060444,83,36.872000,36.288000,38.113000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",11.635050,2.684851,83,32.347000,31.681000,34.080000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",7.136690,1.646830,83,19.841000,19.424000,20.224000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",5.532897,1.276746,83,15.382000,15.008000,15.680000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",3.963915,0.914695,83,11.020000,10.688000,13.344000,"[CUDA memcpy DtoD]"
"GPU activities",1.400769,0.323235,3,107.745000,32.097000,193.441000,"[CUDA memcpy HtoD]"
"GPU activities",1.391057,0.320994,169,1.899000,0.800000,61.697000,"[CUDA memcpy DtoH]"
"GPU activities",1.046311,0.241442,83,2.908000,2.496000,3.840000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",0.885583,0.204353,83,2.462000,2.176000,3.424000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.292327,0.067456,1,67.456000,67.456000,67.456000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.228675,0.052768,2,26.384000,25.856000,26.912000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.225767,0.052097,2,26.048000,25.824000,26.273000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",62.300875,155.478454,2,77739.227000,9.353000,155469.101000,"cudaHostAlloc"
"API calls",25.983708,64.845105,1,64845.105000,64845.105000,64845.105000,"cudaDeviceReset"
"API calls",7.101094,17.721534,166,106.756000,38.040000,336.490000,"cudaDeviceSynchronize"
"API calls",1.423769,3.553167,586,6.063000,4.349000,27.727000,"cudaLaunchKernel"
"API calls",0.726770,1.813732,166,10.926000,9.866000,32.593000,"cudaMemcpyAsync"
"API calls",0.663594,1.656070,89,18.607000,9.043000,278.026000,"cudaMemcpy"
"API calls",0.530496,1.323908,174,7.608000,5.203000,108.545000,"cudaMalloc"
"API calls",0.333242,0.831640,332,2.504000,2.301000,15.406000,"cudaFuncGetAttributes"
"API calls",0.324653,0.810205,174,4.656000,0.524000,9.888000,"cudaFree"
"API calls",0.141861,0.354030,1,354.030000,354.030000,354.030000,"cuDeviceTotalMem"
"API calls",0.128855,0.321572,97,3.315000,0.339000,132.695000,"cuDeviceGetAttribute"
"API calls",0.098226,0.245134,166,1.476000,1.348000,2.223000,"cudaStreamSynchronize"
"API calls",0.085415,0.213163,332,0.642000,0.454000,22.568000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.049792,0.124260,332,0.374000,0.267000,5.235000,"cudaDeviceGetAttribute"
"API calls",0.049023,0.122342,332,0.368000,0.286000,1.066000,"cudaGetDevice"
"API calls",0.023350,0.058273,1,58.273000,58.273000,58.273000,"cuDeviceGetName"
"API calls",0.020695,0.051646,332,0.155000,0.108000,0.226000,"cudaPeekAtLastError"
"API calls",0.010164,0.025365,166,0.152000,0.131000,0.372000,"cudaGetLastError"
"API calls",0.001689,0.004214,1,4.214000,4.214000,4.214000,"cuDeviceGetPCIBusId"
"API calls",0.001613,0.004026,3,1.342000,0.319000,2.457000,"cuDeviceGetCount"
"API calls",0.000878,0.002190,2,1.095000,0.633000,1.557000,"cuDeviceGet"
"API calls",0.000239,0.000596,1,0.596000,0.596000,0.596000,"cuDeviceGetUuid"
