"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",52.263288,12.148444,83,146.366000,143.617000,152.162000,"void d_update_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, bool*, int)"
"GPU activities",13.160691,3.059163,83,36.857000,36.352000,37.536000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",12.652123,2.940948,83,35.433000,34.784000,36.320000,"void d_update_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, bool*, __int64, unsigned int)"
"GPU activities",7.100453,1.650479,83,19.885000,19.456000,20.576000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",5.422428,1.260427,83,15.185000,14.817000,15.552000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",3.857034,0.896556,83,10.801000,10.432000,12.448000,"[CUDA memcpy DtoD]"
"GPU activities",1.393599,0.323938,3,107.979000,32.256000,196.129000,"[CUDA memcpy HtoD]"
"GPU activities",1.379295,0.320613,169,1.897000,0.768000,61.665000,"[CUDA memcpy DtoH]"
"GPU activities",1.030712,0.239586,83,2.886000,2.816000,3.744000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",0.993121,0.230848,83,2.781000,2.592000,3.328000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.292127,0.067904,1,67.904000,67.904000,67.904000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.228525,0.053120,2,26.560000,25.984000,27.136000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.226602,0.052673,2,26.336000,26.144000,26.529000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",61.747992,146.660729,2,73330.364000,8.904000,146651.825000,"cudaHostAlloc"
"API calls",26.240855,62.325960,1,62325.960000,62325.960000,62325.960000,"cudaDeviceReset"
"API calls",7.307663,17.356795,166,104.559000,44.352000,151.534000,"cudaDeviceSynchronize"
"API calls",1.472660,3.497787,586,5.968000,4.533000,26.597000,"cudaLaunchKernel"
"API calls",0.765029,1.817058,166,10.946000,10.120000,17.462000,"cudaMemcpyAsync"
"API calls",0.703735,1.671475,89,18.780000,9.390000,279.733000,"cudaMemcpy"
"API calls",0.546804,1.298742,174,7.464000,4.979000,97.922000,"cudaMalloc"
"API calls",0.334490,0.794464,332,2.392000,2.117000,8.304000,"cudaFuncGetAttributes"
"API calls",0.327552,0.777984,174,4.471000,0.476000,17.373000,"cudaFree"
"API calls",0.112956,0.268287,1,268.287000,268.287000,268.287000,"cuDeviceTotalMem"
"API calls",0.104264,0.247642,166,1.491000,1.377000,2.620000,"cudaStreamSynchronize"
"API calls",0.096646,0.229548,97,2.366000,0.254000,95.841000,"cuDeviceGetAttribute"
"API calls",0.078105,0.185510,332,0.558000,0.440000,1.313000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.060600,0.143934,332,0.433000,0.277000,20.047000,"cudaDeviceGetAttribute"
"API calls",0.047598,0.113052,332,0.340000,0.274000,1.027000,"cudaGetDevice"
"API calls",0.019386,0.046044,332,0.138000,0.101000,0.201000,"cudaPeekAtLastError"
"API calls",0.018588,0.044150,1,44.150000,44.150000,44.150000,"cuDeviceGetName"
"API calls",0.011255,0.026732,166,0.161000,0.137000,0.268000,"cudaGetLastError"
"API calls",0.001828,0.004342,1,4.342000,4.342000,4.342000,"cuDeviceGetPCIBusId"
"API calls",0.001174,0.002788,3,0.929000,0.252000,2.060000,"cuDeviceGetCount"
"API calls",0.000614,0.001458,2,0.729000,0.337000,1.121000,"cuDeviceGet"
"API calls",0.000208,0.000495,1,0.495000,0.495000,0.495000,"cuDeviceGetUuid"
