"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",51.601023,12.035066,83,145.000000,141.729000,150.465000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",13.833607,3.226455,83,38.872000,36.224000,220.193000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",11.480584,2.677652,83,32.260000,31.584000,36.032000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",7.017383,1.636686,83,19.719000,19.296000,20.256000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",5.348718,1.247498,83,15.030000,14.912000,15.520000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",3.913566,0.912773,83,10.997000,10.592000,12.736000,"[CUDA memcpy DtoD]"
"GPU activities",2.224607,0.518852,83,6.251000,2.848000,129.505000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",1.519386,0.354371,3,118.123000,31.648000,225.346000,"[CUDA memcpy HtoD]"
"GPU activities",1.373532,0.320353,169,1.895000,0.768000,61.760000,"[CUDA memcpy DtoH]"
"GPU activities",0.943541,0.220065,83,2.651000,2.368000,3.488000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.292519,0.068225,1,68.225000,68.225000,68.225000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.226387,0.052801,2,26.400000,25.665000,27.136000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.225148,0.052512,2,26.256000,26.016000,26.496000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",63.350586,160.191683,2,80095.841000,11.140000,160180.543000,"cudaHostAlloc"
"API calls",24.770636,62.636356,1,62636.356000,62636.356000,62636.356000,"cudaDeviceReset"
"API calls",6.857268,17.339656,166,104.455000,48.771000,301.124000,"cudaDeviceSynchronize"
"API calls",1.630709,4.123497,586,7.036000,5.188000,33.807000,"cudaLaunchKernel"
"API calls",0.753310,1.904859,89,21.402000,10.434000,306.823000,"cudaMemcpy"
"API calls",0.743497,1.880047,166,11.325000,10.620000,14.066000,"cudaMemcpyAsync"
"API calls",0.643287,1.626650,174,9.348000,5.900000,235.033000,"cudaMalloc"
"API calls",0.364961,0.922860,332,2.779000,2.506000,17.324000,"cudaFuncGetAttributes"
"API calls",0.358447,0.906388,174,5.209000,0.561000,10.031000,"cudaFree"
"API calls",0.106323,0.268853,166,1.619000,1.462000,2.547000,"cudaStreamSynchronize"
"API calls",0.091055,0.230247,1,230.247000,230.247000,230.247000,"cuDeviceTotalMem"
"API calls",0.083603,0.211404,332,0.636000,0.498000,1.593000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.072699,0.183831,97,1.895000,0.164000,75.106000,"cuDeviceGetAttribute"
"API calls",0.054499,0.137810,332,0.415000,0.308000,0.827000,"cudaDeviceGetAttribute"
"API calls",0.051446,0.130088,332,0.391000,0.306000,1.171000,"cudaGetDevice"
"API calls",0.029583,0.074805,1,74.805000,74.805000,74.805000,"cuDeviceGetName"
"API calls",0.022262,0.056293,332,0.169000,0.122000,0.304000,"cudaPeekAtLastError"
"API calls",0.012664,0.032024,166,0.192000,0.168000,0.613000,"cudaGetLastError"
"API calls",0.001352,0.003419,1,3.419000,3.419000,3.419000,"cuDeviceGetPCIBusId"
"API calls",0.001056,0.002670,3,0.890000,0.252000,2.073000,"cuDeviceGetCount"
"API calls",0.000624,0.001577,2,0.788000,0.233000,1.344000,"cuDeviceGet"
"API calls",0.000134,0.000338,1,0.338000,0.338000,0.338000,"cuDeviceGetUuid"
