"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",52.615748,12.033692,83,144.984000,142.401000,148.289000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",13.324005,3.047319,83,36.714000,36.160000,37.376000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",11.687820,2.673109,83,32.206000,31.489000,33.856000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",7.257757,1.659914,83,19.998000,19.104000,20.352000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",5.546565,1.268549,83,15.283000,14.976000,15.456000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.009887,0.917097,83,11.049000,10.656000,12.801000,"[CUDA memcpy DtoD]"
"GPU activities",1.487450,0.340193,3,113.397000,31.616000,212.289000,"[CUDA memcpy HtoD]"
"GPU activities",1.398481,0.319845,169,1.892000,0.768000,61.664000,"[CUDA memcpy DtoH]"
"GPU activities",1.030078,0.235588,83,2.838000,2.400000,3.648000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",0.893791,0.204418,83,2.462000,2.368000,3.360000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.293828,0.067201,1,67.201000,67.201000,67.201000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.229186,0.052417,2,26.208000,25.504000,26.913000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.225404,0.051552,2,25.776000,25.568000,25.984000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",60.413582,168.667117,2,84333.558000,11.493000,168655.624000,"cudaHostAlloc"
"API calls",28.821696,80.466548,1,80466.548000,80466.548000,80466.548000,"cudaDeviceReset"
"API calls",5.489671,15.326470,166,92.328000,10.848000,369.987000,"cudaDeviceSynchronize"
"API calls",1.789757,4.996775,586,8.526000,5.541000,33.300000,"cudaLaunchKernel"
"API calls",0.797133,2.225495,166,13.406000,11.775000,19.559000,"cudaMemcpyAsync"
"API calls",0.753665,2.104139,89,23.642000,12.030000,267.763000,"cudaMemcpy"
"API calls",0.618092,1.725636,174,9.917000,6.082000,112.416000,"cudaMalloc"
"API calls",0.410276,1.145439,174,6.582000,0.553000,12.088000,"cudaFree"
"API calls",0.389842,1.088389,332,3.278000,2.743000,5.846000,"cudaFuncGetAttributes"
"API calls",0.127602,0.356250,166,2.146000,1.784000,3.848000,"cudaStreamSynchronize"
"API calls",0.098027,0.273680,332,0.824000,0.585000,1.562000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.065076,0.181683,1,181.683000,181.683000,181.683000,"cuDeviceTotalMem"
"API calls",0.063075,0.176097,332,0.530000,0.363000,1.036000,"cudaDeviceGetAttribute"
"API calls",0.059065,0.164901,332,0.496000,0.341000,1.358000,"cudaGetDevice"
"API calls",0.049289,0.137610,97,1.418000,0.136000,57.053000,"cuDeviceGetAttribute"
"API calls",0.023170,0.064689,332,0.194000,0.126000,0.435000,"cudaPeekAtLastError"
"API calls",0.015526,0.043346,166,0.261000,0.208000,0.445000,"cudaGetLastError"
"API calls",0.013212,0.036885,1,36.885000,36.885000,36.885000,"cuDeviceGetName"
"API calls",0.000978,0.002730,1,2.730000,2.730000,2.730000,"cuDeviceGetPCIBusId"
"API calls",0.000829,0.002314,3,0.771000,0.187000,1.592000,"cuDeviceGetCount"
"API calls",0.000322,0.000900,2,0.450000,0.221000,0.679000,"cuDeviceGet"
"API calls",0.000114,0.000319,1,0.319000,0.319000,0.319000,"cuDeviceGetUuid"
