"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",54.471050,24.691415,180,137.174000,133.697000,142.209000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",14.224718,6.447983,180,35.822000,33.409000,377.891000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",12.085141,5.478125,180,30.434000,29.729000,32.736000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",5.593870,2.535669,180,14.087000,13.792000,14.336000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.623184,2.095663,180,11.642000,11.200000,13.408000,"[CUDA memcpy DtoD]"
"GPU activities",3.610357,1.636554,180,9.091000,8.544000,10.752000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<long, __int64*, is_over_error>, long*, int, thrust::plus<long>>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::GridEvenShare<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600)"
"GPU activities",1.616692,0.732837,180,4.071000,2.080000,285.730000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",1.610126,0.729861,180,4.054000,2.016000,299.267000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*, long*, int, thrust::plus<long>, long>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*)"
"GPU activities",1.038169,0.470596,363,1.296000,0.768000,61.600000,"[CUDA memcpy DtoH]"
"GPU activities",0.773579,0.350659,3,116.886000,32.096000,219.842000,"[CUDA memcpy HtoD]"
"GPU activities",0.138296,0.062689,1,62.689000,62.689000,62.689000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.107727,0.048832,2,24.416000,23.776000,25.056000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.107092,0.048544,2,24.272000,24.032000,24.512000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",56.598793,152.497402,2,76248.701000,9.438000,152487.964000,"cudaHostAlloc"
"API calls",22.504447,60.635034,1,60635.034000,60635.034000,60635.034000,"cudaDeviceReset"
"API calls",12.396116,33.399573,360,92.776000,12.862000,496.052000,"cudaDeviceSynchronize"
"API calls",3.110264,8.380165,1265,6.624000,4.455000,34.925000,"cudaLaunchKernel"
"API calls",1.416374,3.816218,360,10.600000,9.582000,23.587000,"cudaMemcpyAsync"
"API calls",0.940252,2.533375,368,6.884000,5.082000,97.471000,"cudaMalloc"
"API calls",0.931677,2.510271,186,13.496000,8.159000,264.084000,"cudaMemcpy"
"API calls",0.692001,1.864497,368,5.066000,0.521000,18.874000,"cudaFree"
"API calls",0.674254,1.816681,720,2.523000,2.267000,9.296000,"cudaFuncGetAttributes"
"API calls",0.206100,0.555307,360,1.542000,1.313000,7.868000,"cudaStreamSynchronize"
"API calls",0.154194,0.415453,720,0.577000,0.439000,1.358000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.103791,0.279649,720,0.388000,0.278000,5.476000,"cudaGetDevice"
"API calls",0.095381,0.256991,720,0.356000,0.268000,0.867000,"cudaDeviceGetAttribute"
"API calls",0.050747,0.136730,1,136.730000,136.730000,136.730000,"cuDeviceTotalMem"
"API calls",0.048243,0.129983,97,1.340000,0.131000,55.598000,"cuDeviceGetAttribute"
"API calls",0.043314,0.116703,720,0.162000,0.110000,0.306000,"cudaPeekAtLastError"
"API calls",0.022249,0.059946,360,0.166000,0.135000,0.361000,"cudaGetLastError"
"API calls",0.009770,0.026325,1,26.325000,26.325000,26.325000,"cuDeviceGetName"
"API calls",0.001271,0.003425,1,3.425000,3.425000,3.425000,"cuDeviceGetPCIBusId"
"API calls",0.000482,0.001298,3,0.432000,0.134000,0.940000,"cuDeviceGetCount"
"API calls",0.000191,0.000514,2,0.257000,0.145000,0.369000,"cuDeviceGet"
"API calls",0.000091,0.000244,1,0.244000,0.244000,0.244000,"cuDeviceGetUuid"
