"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",51.941141,12.169184,83,146.616000,143.201000,149.281000,"void d_update_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, bool*, int)"
"GPU activities",13.086208,3.065941,83,36.939000,36.448000,38.176000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",12.438552,2.914203,83,35.110000,34.560000,36.704000,"void d_update_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, bool*, __int64, unsigned int)"
"GPU activities",7.120456,1.668237,83,20.099000,19.680000,20.512000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<double, __int64*, d_fixed_square_functor>, double*, int, d_fixed_add_functor<__int64>>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::GridEvenShare<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600)"
"GPU activities",5.438282,1.274124,83,15.350000,15.136000,15.584000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",3.827521,0.896742,83,10.804000,10.496000,11.585000,"[CUDA memcpy DtoD]"
"GPU activities",1.490004,0.349090,83,4.205000,2.432000,132.065000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",1.476346,0.345890,3,115.296000,32.032000,216.161000,"[CUDA memcpy HtoD]"
"GPU activities",1.366122,0.320066,169,1.893000,0.768000,61.633000,"[CUDA memcpy DtoH]"
"GPU activities",1.076991,0.252326,83,3.040000,2.496000,3.776000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*, double*, int, d_fixed_add_functor<__int64>, double>(int, __int64, d_fixed_add_functor<__int64>, thrust::cuda_cub::cub::DeviceReducePolicy<double, int, d_fixed_add_functor<__int64>>::Policy600, double*)"
"GPU activities",0.287919,0.067456,1,67.456000,67.456000,67.456000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.226320,0.053024,2,26.512000,25.696000,27.328000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.224139,0.052513,2,26.256000,25.984000,26.529000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",58.053748,130.019069,2,65009.534000,9.964000,130009.105000,"cudaHostAlloc"
"API calls",28.941273,64.817819,1,64817.819000,64817.819000,64817.819000,"cudaDeviceReset"
"API calls",7.986235,17.886233,166,107.748000,24.965000,365.735000,"cudaDeviceSynchronize"
"API calls",1.650236,3.695922,586,6.307000,4.363000,27.519000,"cudaLaunchKernel"
"API calls",0.802979,1.798379,166,10.833000,9.752000,16.436000,"cudaMemcpyAsync"
"API calls",0.772435,1.729971,89,19.437000,8.936000,275.878000,"cudaMemcpy"
"API calls",0.584061,1.308082,174,7.517000,4.952000,104.804000,"cudaMalloc"
"API calls",0.371511,0.832048,174,4.781000,0.507000,31.691000,"cudaFree"
"API calls",0.360294,0.806927,332,2.430000,2.124000,4.585000,"cudaFuncGetAttributes"
"API calls",0.104719,0.234533,166,1.412000,1.206000,2.857000,"cudaStreamSynchronize"
"API calls",0.084240,0.188666,332,0.568000,0.415000,1.724000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.058318,0.130610,1,130.610000,130.610000,130.610000,"cuDeviceTotalMem"
"API calls",0.057864,0.129595,97,1.336000,0.106000,47.508000,"cuDeviceGetAttribute"
"API calls",0.054744,0.122607,332,0.369000,0.275000,1.032000,"cudaGetDevice"
"API calls",0.054600,0.122284,332,0.368000,0.264000,0.844000,"cudaDeviceGetAttribute"
"API calls",0.024415,0.054680,332,0.164000,0.122000,0.342000,"cudaPeekAtLastError"
"API calls",0.021744,0.048698,1,48.698000,48.698000,48.698000,"cuDeviceGetName"
"API calls",0.013904,0.031139,166,0.187000,0.149000,0.456000,"cudaGetLastError"
"API calls",0.001710,0.003830,1,3.830000,3.830000,3.830000,"cuDeviceGetPCIBusId"
"API calls",0.000604,0.001353,3,0.451000,0.100000,1.072000,"cuDeviceGetCount"
"API calls",0.000274,0.000614,2,0.307000,0.147000,0.467000,"cuDeviceGet"
"API calls",0.000092,0.000206,1,0.206000,0.206000,0.206000,"cuDeviceGetUuid"
