"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
"GPU activities",55.796175,24.719919,180,137.332000,134.945000,140.225000,"void d_fixed_spmv<__int64>(__int64*, __int64*, __int64*, int*, int*, int)"
"GPU activities",13.794697,6.111598,180,33.953000,33.473000,34.337000,"void d_fixed_axpb<__int64>(__int64*, __int64, __int64, unsigned int)"
"GPU activities",12.376192,5.483144,180,30.461000,29.792000,31.040000,"void d_fixed_compute_error<__int64>(__int64*, __int64*, __int64*, unsigned int)"
"GPU activities",5.639272,2.498421,180,13.880000,13.632000,14.144000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, thrust::cuda_cub::transform_pair_of_input_iterators_t<int, thrust::device_ptr<__int64>, thrust::device_ptr<bool>, d_fixed_mult_functor<bool, __int64>>, int*, int, d_fixed_add_functor<bool>>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::GridEvenShare<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600)"
"GPU activities",4.651103,2.060623,180,11.447000,11.072000,13.312000,"[CUDA memcpy DtoD]"
"GPU activities",3.703382,1.640745,180,9.115000,8.416000,9.568000,"void thrust::cuda_cub::cub::DeviceReduceKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, thrust::cuda_cub::transform_input_iterator_t<long, __int64*, is_over_error>, long*, int, thrust::plus<long>>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::GridEvenShare<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600)"
"GPU activities",1.058659,0.469028,363,1.292000,0.736000,61.633000,"[CUDA memcpy DtoH]"
"GPU activities",1.012717,0.448674,180,2.492000,2.240000,2.976000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*, long*, int, thrust::plus<long>, long>(int, long, thrust::plus<long>, thrust::cuda_cub::cub::DeviceReducePolicy<long, int, thrust::plus<long>>::Policy600, long*)"
"GPU activities",0.841252,0.372708,180,2.070000,1.920000,3.808000,"void thrust::cuda_cub::cub::DeviceReduceSingleTileKernel<thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*, int*, int, d_fixed_add_functor<bool>, int>(int, bool, d_fixed_add_functor<bool>, thrust::cuda_cub::cub::DeviceReducePolicy<int, int, d_fixed_add_functor<bool>>::Policy600, int*)"
"GPU activities",0.768514,0.340482,3,113.494000,31.936000,212.193000,"[CUDA memcpy HtoD]"
"GPU activities",0.140484,0.062240,1,62.240000,62.240000,62.240000,"d_fixed_set_dangling_bitmap(bool*, int*, unsigned int)"
"GPU activities",0.109934,0.048705,2,24.352000,23.681000,25.024000,"void d_set_value<__int64>(__int64*, __int64, unsigned int)"
"GPU activities",0.107620,0.047680,2,23.840000,23.552000,24.128000,"void d_set_value<bool>(bool*, bool, unsigned int)"
"API calls",56.757102,166.553423,2,83276.711000,10.683000,166542.740000,"cudaHostAlloc"
"API calls",24.504374,71.907961,1,71907.961000,71907.961000,71907.961000,"cudaDeviceReset"
"API calls",9.820807,28.819108,360,80.053000,6.760000,130.549000,"cudaDeviceSynchronize"
"API calls",3.356995,9.851086,1265,7.787000,5.408000,30.876000,"cudaLaunchKernel"
"API calls",1.466493,4.303417,360,11.953000,10.921000,20.501000,"cudaMemcpyAsync"
"API calls",0.980198,2.876387,368,7.816000,5.844000,107.832000,"cudaMalloc"
"API calls",0.953079,2.796806,186,15.036000,9.617000,280.888000,"cudaMemcpy"
"API calls",0.708589,2.079350,720,2.887000,2.449000,16.405000,"cudaFuncGetAttributes"
"API calls",0.700801,2.056498,368,5.588000,0.543000,9.710000,"cudaFree"
"API calls",0.214718,0.630088,360,1.750000,1.506000,10.080000,"cudaStreamSynchronize"
"API calls",0.156502,0.459254,720,0.637000,0.467000,1.487000,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.114044,0.334662,720,0.464000,0.344000,1.215000,"cudaGetDevice"
"API calls",0.104608,0.306971,720,0.426000,0.318000,1.300000,"cudaDeviceGetAttribute"
"API calls",0.042876,0.125818,1,125.818000,125.818000,125.818000,"cuDeviceTotalMem"
"API calls",0.041302,0.121201,97,1.249000,0.119000,51.085000,"cuDeviceGetAttribute"
"API calls",0.041203,0.120909,720,0.167000,0.119000,0.372000,"cudaPeekAtLastError"
"API calls",0.025682,0.075364,360,0.209000,0.174000,0.365000,"cudaGetLastError"
"API calls",0.008496,0.024932,1,24.932000,24.932000,24.932000,"cuDeviceGetName"
"API calls",0.000906,0.002659,1,2.659000,2.659000,2.659000,"cuDeviceGetPCIBusId"
"API calls",0.000794,0.002330,3,0.776000,0.408000,1.422000,"cuDeviceGetCount"
"API calls",0.000360,0.001056,2,0.528000,0.188000,0.868000,"cuDeviceGet"
"API calls",0.000070,0.000206,1,0.206000,0.206000,0.206000,"cuDeviceGetUuid"
